category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24213,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24213_-1.root",NOFILE
signal,24214,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24214_-1.root",NOFILE
signal,24215,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24215_-1.root",NOFILE
signal,24216,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24216_-1.root",NOFILE
signal,24217,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24217_-1.root",NOFILE
signal,24218,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24218_-1.root",NOFILE
signal,24219,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24219_-1.root",NOFILE
signal,24220,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24220_-1.root",NOFILE
signal,24250,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24250_-1.root",NOFILE
signal,24251,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24251_-1.root",NOFILE
signal,24252,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24252_-1.root",NOFILE
signal,24253,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24253_-1.root",NOFILE
signal,24254,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24254_-1.root",NOFILE
signal,24255,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24255_-1.root",NOFILE
signal,24266,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24266_-1.root",NOFILE
signal,24267,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24267_-1.root",NOFILE
positron,24553,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24553_-1.root",NOFILE
dummy,24232,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24232_-1.root",NOFILE
dummy,24233,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24233_-1.root",NOFILE
dummy,24234,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24234_-1.root",NOFILE
dummy,24268,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24268_-1.root",NOFILE
dummy,24269,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24269_-1.root",NOFILE
positron_dummy,24555,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24555_-1.root",NOFILE
