run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24187,signal,LH2,PI+SIDIS,45.333,75.733,0.9985,1.0,1.028493,-1.0,1.0,ps6,1.0,20.7721,0.548384
24188,signal,LH2,PI+SIDIS,47.438,80.697,0.9984,1.0,1.026365,1.0,-1.0,ps5,1.0,20.4452,0.527954
24189,signal,LH2,PI+SIDIS,42.729,73.412,0.999,1.0,1.025271,-1.0,1.0,ps6,1.0,19.6271,0.542166
24190,signal,LH2,PI+SIDIS,46.466,81.653,0.9989,1.0,1.026398,-1.0,1.0,ps6,1.0,19.4247,0.510811
24191,signal,LH2,PI+SIDIS,38.999,70.886,0.9985,1.0,1.023552,-1.0,1.0,ps6,1.0,19.7505,0.55117
24192,signal,LH2,PI+SIDIS,44.543,79.901,0.9988,1.0,1.031806,-1.0,1.0,ps6,1.0,20.0159,0.524619
24193,signal,LH2,PI+SIDIS,42.421,71.236,0.9982,1.0,1.031022,-1.0,1.0,ps6,1.0,20.0289,0.555008
24194,signal,LH2,PI+SIDIS,45.369,78.593,0.9986,1.0,1.032629,-1.0,1.0,ps6,1.0,19.443,0.521988
24195,signal,LH2,PI+SIDIS,41.848,81.907,0.9984,1.0,1.030051,-1.0,1.0,ps6,1.0,19.6334,0.51395
24196,signal,LH2,PI+SIDIS,30.717,49.772,0.9992,1.0,1.022711,-1.0,1.0,ps6,1.0,19.305,0.642793
24197,signal,LH2,PI+SIDIS,16.919,31.497,0.9997,1.0,1.012354,-1.0,1.0,ps6,1.0,19.5434,0.801263
24543,positron,LH2,PI+SIDIS,46.843,40.535,0.9911,1.0,1.029963,-1.0,1.0,ps6,1.0,0.0496446,0.0640909
24206,dummy,Dummy,PI+SIDIS,36.363,64.777,0.9984,1.0,1.0,-1.0,1.0,ps6,1.0,8.37127,0.371531
24545,positron_dummy,Dummy,PI+SIDIS,40.906,38.037,1.0,1.0,1.0,-1.0,1.0,ps6,1.0,0.109051,0.0657207
