mode,group_id,tier_tag,curve_label_raw,plot_label,setting_id,pt_bin,z_bin,phi_bin,pt_lo,pt_hi,pt_center,z_lo,z_hi,z_center,phi_center,xsec,xsec_err,rel_xsec_err,n_sim,flag_bits,valid_default,is_plotted,plot_drop_reason,is_used_in_fit,fit_excl_reason,fit_tier,valid_fit_default,y_fit,residual,pull,attempts,note
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,0,0,0.1,0.05,0,1,0.5,0.19635,0.00372499,0.00123026,0.330271,536,0,1,1,,1,FIT_INCLUDED,2,1,0.00455245,-0.000827456,-0.672586,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,1,0,0.1,0.05,0,1,0.5,0.589049,0.00346597,0.0014035,0.404937,525,0,1,1,,1,FIT_INCLUDED,2,1,0.0048532,-0.00138723,-0.988406,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,2,0,0.1,0.05,0,1,0.5,0.981748,0.00547255,0.00143634,0.262463,711,0,1,1,,1,FIT_INCLUDED,2,1,0.00526533,0.000207222,0.144271,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,3,0,0.1,0.05,0,1,0.5,1.37445,0.00944891,0.00153555,0.162511,1218,0,1,1,,1,FIT_INCLUDED,2,1,0.00552303,0.00392588,2.55666,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,4,0,0.1,0.05,0,1,0.5,1.76715,0.0065261,0.000671963,0.102965,5259,0,1,1,,1,FIT_INCLUDED,2,1,0.00544347,0.00108263,1.61114,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,5,0,0.1,0.05,0,1,0.5,2.15984,0.0049705,0.000317151,0.0638067,14056,0,1,1,,1,FIT_INCLUDED,2,1,0.0050388,-6.82952e-05,-0.21534,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,6,0,0.1,0.05,0,1,0.5,2.55254,0.00430846,0.000258281,0.0599474,20381,0,1,1,,1,FIT_INCLUDED,2,1,0.00451416,-0.000205704,-0.796434,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,7,0,0.1,0.05,0,1,0.5,2.94524,0.00433461,0.000238037,0.0549154,22839,0,1,1,,1,FIT_INCLUDED,2,1,0.00415252,0.000182087,0.764951,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,8,0,0.1,0.05,0,1,0.5,3.33794,0.00447929,0.00024115,0.0538367,22803,0,1,1,,1,FIT_INCLUDED,2,1,0.00415252,0.000326769,1.35505,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,9,0,0.1,0.05,0,1,0.5,3.73064,0.00414326,0.000245293,0.0592029,21279,0,1,1,,1,FIT_INCLUDED,2,1,0.00451416,-0.000370897,-1.51206,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,10,0,0.1,0.05,0,1,0.5,4.12334,0.00473089,0.000316703,0.0669437,14809,0,1,1,,1,FIT_INCLUDED,2,1,0.00503879,-0.000307898,-0.972199,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,11,0,0.1,0.05,0,1,0.5,4.51604,0.00544082,0.000592766,0.108948,5380,0,1,1,,1,FIT_INCLUDED,2,1,0.00544348,-2.65808e-06,-0.00448419,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,12,0,0.1,0.05,0,1,0.5,4.90874,0.00778304,0.00125154,0.160803,1366,0,1,1,,1,FIT_INCLUDED,2,1,0.00552303,0.00226001,1.80579,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,13,0,0.1,0.05,0,1,0.5,5.30144,0.0021435,0.00115233,0.537593,762,256,0,0,VALID_DEFAULT0,0,,2,1,0.00526532,-0.00312182,-2.70914,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,14,0,0.1,0.05,0,1,0.5,5.69414,0.0021748,0.00113721,0.522902,566,256,0,0,VALID_DEFAULT0,0,,2,1,0.00485319,-0.00267839,-2.35523,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,15,0,0.1,0.05,0,1,0.5,6.08684,0.00425414,0.00127479,0.29966,552,0,1,1,,1,FIT_INCLUDED,2,1,0.00455244,-0.000298303,-0.234002,t2:ok_or_best,A_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,0,0.1,0.2,0.15,0,1,0.5,0.19635,0.00134443,0.00125699,0.934964,232,258,0,0,VALID_DEFAULT0,0,,2,1,0.00347885,-0.00213442,-1.69804,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,1,0.1,0.2,0.15,0,1,0.5,0.589049,0.00199461,0.00108242,0.54267,298,258,0,0,VALID_DEFAULT0,0,,2,1,0.00375648,-0.00176187,-1.62772,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,2,0.1,0.2,0.15,0,1,0.5,0.981748,0.00275877,0.00121242,0.439479,453,0,1,1,,1,FIT_INCLUDED,2,1,0.00416767,-0.0014089,-1.16205,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,3,0.1,0.2,0.15,0,1,0.5,1.37445,0.00397179,0.00205634,0.517736,897,256,0,0,VALID_DEFAULT0,0,,2,1,0.00450581,-0.000534024,-0.259696,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,4,0.1,0.2,0.15,0,1,0.5,1.76715,0.0068617,0.000623777,0.0909071,5618,0,1,1,,1,FIT_INCLUDED,2,1,0.00461763,0.00224407,3.59756,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,5,0.1,0.2,0.15,0,1,0.5,2.15984,0.00481748,0.000266348,0.0552878,21458,0,1,1,,1,FIT_INCLUDED,2,1,0.00448609,0.000331388,1.24419,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,6,0.1,0.2,0.15,0,1,0.5,2.55254,0.00424714,0.000169666,0.0399482,41310,0,1,1,,1,FIT_INCLUDED,2,1,0.00423304,1.40999e-05,0.0831041,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,7,0.1,0.2,0.15,0,1,0.5,2.94524,0.00391663,0.000151532,0.0386893,50091,0,1,1,,1,FIT_INCLUDED,2,1,0.00404099,-0.000124356,-0.820658,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,8,0.1,0.2,0.15,0,1,0.5,3.33794,0.00424176,0.000151697,0.0357626,51461,0,1,1,,1,FIT_INCLUDED,2,1,0.00404098,0.000200776,1.32353,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,9,0.1,0.2,0.15,0,1,0.5,3.73064,0.00418156,0.000151692,0.0362763,52131,0,1,1,,1,FIT_INCLUDED,2,1,0.00423304,-5.14766e-05,-0.33935,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,10,0.1,0.2,0.15,0,1,0.5,4.12334,0.00405595,0.000199595,0.0492104,33189,0,1,1,,1,FIT_INCLUDED,2,1,0.00448609,-0.000430139,-2.15506,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,11,0.1,0.2,0.15,0,1,0.5,4.51604,0.00457439,0.000419696,0.0917491,8108,0,1,1,,1,FIT_INCLUDED,2,1,0.00461763,-4.32375e-05,-0.103021,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,12,0.1,0.2,0.15,0,1,0.5,4.90874,0.00233079,0.00131104,0.562486,1196,256,0,0,VALID_DEFAULT0,0,,2,1,0.00450581,-0.00217502,-1.659,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,13,0.1,0.2,0.15,0,1,0.5,5.30144,0.00182237,0.000912684,0.500822,627,256,0,0,VALID_DEFAULT0,0,,2,1,0.00416766,-0.00234529,-2.56967,t2:ok_or_best,A_SIG_LOW;B_SIG_LOW
