category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
signal,24877,1795.03,1701.756,1355.793,1138.803,50,0.0897515,0.0850878,0.06778965,0.05694015,0.9102485,0.9149122,0.93221035,0.94305985,0.969861991406,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24877_-1.report",OK
signal,24878,2204.001,2086.304,1669.654,1416.019,50,0.11020005,0.1043152,0.0834827,0.07080095,0.88979995,0.8956848,0.9165173,0.92919905,0.955376769887,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24878_-1.report",OK
signal,24879,1895.174,1795.21,1433.096,1208.007,50,0.0947587,0.0897605,0.0716548,0.06040035,0.9052413,0.9102395,0.9283452,0.93959965,0.966532892599,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24879_-1.report",OK
signal,24880,1751.162,1658.968,1323.017,1113.48,50,0.0875581,0.0829484,0.06615085,0.055674,0.9124419,0.9170516,0.93384915,0.944326,0.971227631199,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24880_-1.report",OK
signal,24881,1733.883,1643.426,1310.754,1104.88,50,0.08669415,0.0821713,0.0655377,0.055244,0.91330585,0.9178287,0.9344623,0.944756,0.971726050869,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24881_-1.report",OK
signal,24882,1226.938,1165.55,925.676,770.531,50,0.0613469,0.0582775,0.0462838,0.03852655,0.9386531,0.9417225,0.9537162,0.96147345,0.985510224707,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24882_-1.report",OK
signal,24883,607.053,578.631,457.552,375.347,50,0.03035265,0.02893155,0.0228776,0.01876735,0.96964735,0.97106845,0.9771224,0.98123265,0.996346528743,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24883_-1.report",OK
dummy,24893,864.023,817.668,611.935,491.06,50,0.04320115,0.0408834,0.03059675,0.024553,0.95679885,0.9591166,0.96940325,0.975447,0.993162473397,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24893_-1.report",OK
dummy,24894,906.286,857.578,642.112,514.698,50,0.0453143,0.0428789,0.0321056,0.0257349,0.9546857,0.9571211,0.9678944,0.9742651,0.992495291141,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24894_-1.report",OK
