# YieldRatioVsTrigger
# manifest: /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/settings/pass5/pi-sidis/LH2/z0p36/x0p25/Q23p3/hmsPneg3p642_shmsPneg3p632_hmsTh16p755_shmsTh8p11_thpqneg0p2/manifest.json
# rel_under_settings: pass5/pi-sidis/LH2/z0p36/x0p25/Q23p3/hmsPneg3p642_shmsPneg3p632_hmsTh16p755_shmsTh8p11_thpqneg0p2
# inputs:
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass5/pi-sidis/LH2/z0p36/x0p25/Q23p3/hmsPneg3p642_shmsPneg3p632_hmsTh16p755_shmsTh8p11_thpqneg0p2/tables/yield_vs_trigger_shms34.csv
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass5/pi-sidis/LH2/z0p36/x0p25/Q23p3/hmsPneg3p642_shmsPneg3p632_hmsTh16p755_shmsTh8p11_thpqneg0p2/tables/hms_elclean_chargeNorm_vs_current.csv
# N_total: 13
# N_valid_for_fit1: 13
# N_valid_for_fit2: 13
# fit1_model: raw_ratio = a + b*x   (x in kHz)
# fit1_a: 0.000185872441609
# fit1_a_err: 4.65165077272e-06
# fit1_b_per_kHz: -2.47432445949e-08
# fit1_b_err_per_kHz: 5.58010482674e-09
# fit1_chi2: 7.26599784776
# fit1_ndf: 11
# fit1_prob: 0.777151475092
# fit2_model: y_norm = 1 + m*x   (x in kHz)
# fit2_m_per_kHz: -0.000132264624586
# fit2_m_err_per_kHz: 9.19880901138e-06
# tau_ns: 132.264624586
# tau_ns_err: 9.19880901138
# fit2_chi2: 2.22827988785
# fit2_ndf: 12
# fit2_prob: 0.998967371092

run,shms34_rate_kHz,yield,yield_err,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,raw_ratio,raw_ratio_err,ynorm,ynorm_err,status_yield_csv,status_elclean_csv,join_flag,use_in_fit,reason
25506,872.381,23.3016,0.34465,141090.9293,51.15815591,0.0001651530691,2.443484828e-06,0.8885290778,0.02583164603,OK,OK,OK,1,""
25507,890.788,23.4074,0.323441,141060.8636,48.10553389,0.0001659383007,2.293616257e-06,0.8927536501,0.02552328041,OK,OK,OK,1,""
25508,890.394,22.7458,0.342114,141168.221,51.16030552,0.0001611254986,2.4241525e-06,0.8668606128,0.0253126003,OK,OK,OK,1,""
25509,890.292,22.5802,0.343713,141169.2561,51.37430305,0.0001599512573,2.4354539e-06,0.8605431546,0.02520878171,OK,OK,OK,1,""
25510,850.961,23.5483,0.582065,141068.1215,86.5452344,0.0001669285715,4.127397828e-06,0.8980813401,0.03159478407,OK,OK,OK,1,""
25511,886.791,22.9018,0.431319,141146.0002,64.47652261,0.0001622561034,3.056734558e-06,0.8729433044,0.02734429373,OK,OK,OK,1,""
25512,451.845,24.6319,0.442437,141945.963,72.50695062,0.00017353012,3.118199782e-06,0.9335978941,0.02876322855,OK,OK,OK,1,""
25513,456.572,24.8703,0.44618,141822.3812,72.89232929,0.0001753623073,3.147338678e-06,0.9434551234,0.0290550508,OK,OK,OK,1,""
25532,880.748,23.2246,0.349084,140366.1371,51.71021466,0.0001654572854,2.487699958e-06,0.8901657713,0.02598861535,OK,OK,OK,1,""
25533,882.36,23.5316,0.458783,140500.6542,67.79181285,0.0001674839177,3.266344039e-06,0.9010691215,0.02858885866,OK,OK,OK,1,""
25534,865.183,23.1233,0.397303,140501.1556,59.09032226,0.0001645772941,2.828603087e-06,0.8854313885,0.02688124033,OK,OK,OK,1,""
25536,832.819,23.59,0.690548,140435.0354,102.3157273,0.0001679780258,4.91872874e-06,0.9037274399,0.03481095186,OK,OK,OK,1,""
25538,824.185,23.2287,0.356592,140390.6187,53.20846714,0.0001654576368,2.540772758e-06,0.8901676622,0.02613684895,OK,OK,OK,1,""
