run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
25555,signal,LH2,HEE,4355.254,0.997,1.0,99.7953,44.491,1.007429,-1.0,-1.0,ps5,-1.0
