run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24913,signal,LH2,PI+SIDIS,37.188,71.371,0.9991,1.0,1.026949,-1.0,1.0,ps6,1.0,282.488,2.40631
24914,signal,LH2,PI+SIDIS,38.398,28.043,0.9991,1.0,1.027864,-1.0,1.0,ps6,1.0,284.726,3.85728
24915,signal,LH2,PI+SIDIS,36.856,44.648,0.999,1.0,1.026925,-1.0,1.0,ps6,1.0,284.346,3.04836
24916,signal,LH2,PI+SIDIS,37.925,42.206,0.999,1.0,1.027087,1.0,-1.0,ps5,1.0,309.832,3.27362
24917,signal,LH2,PI+SIDIS,24.307,5.657,0.999,1.0,1.017622,-1.0,1.0,ps6,1.0,282.312,8.10314
24920,signal,LH2,PI+SIDIS,25.109,48.328,0.9991,1.0,1.018249,-1.0,1.0,ps6,1.0,290.239,2.81003
24921,signal,LH2,PI+SIDIS,12.824,23.584,0.999,1.0,1.009421,-1.0,1.0,ps6,1.0,285.928,3.78729
24948,signal,LH2,PI+SIDIS,36.328,80.287,0.9991,1.0,1.026267,-1.0,1.0,ps6,1.0,279.954,2.25164
24949,signal,LH2,PI+SIDIS,37.93,71.752,0.9991,1.0,1.027404,-1.0,1.0,ps6,1.0,284.267,2.40258
24950,signal,LH2,PI+SIDIS,25.283,47.705,0.9991,1.0,1.018349,-1.0,1.0,ps6,1.0,286.818,2.82004
24951,signal,LH2,PI+SIDIS,12.624,27.539,0.9993,1.0,1.009254,-1.0,1.0,ps6,1.0,281.582,3.47109
24924,dummy,Dummy,PI+SIDIS,38.193,74.271,0.9991,1.0,1.0,-1.0,1.0,ps6,1.0,148.828,1.66317
24952,dummy,Dummy,PI+SIDIS,39.47,89.419,0.9991,1.0,1.0,-1.0,1.0,ps6,1.0,146.506,1.51268
