category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,23878,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23878_-1.root",NOFILE
signal,23886,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23886_-1.root",NOFILE
signal,23887,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23887_-1.root",NOFILE
signal,23888,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23888_-1.root",NOFILE
signal,23889,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23889_-1.root",NOFILE
signal,23897,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23897_-1.root",NOFILE
signal,23898,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23898_-1.root",NOFILE
signal,23899,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23899_-1.root",NOFILE
signal,23900,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23900_-1.root",NOFILE
dummy,23879,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23879_-1.root",NOFILE
dummy,23890,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23890_-1.root",NOFILE
dummy,23891,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23891_-1.root",NOFILE
dummy,23901,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23901_-1.root",NOFILE
dummy,23902,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23902_-1.root",NOFILE
dummy,23903,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23903_-1.root",NOFILE
dummy,23948,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23948_-1.root",NOFILE
dummy,23949,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23949_-1.root",NOFILE
dummy,23955,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23955_-1.root",NOFILE
dummy,23956,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_23956_-1.root",NOFILE
positron_dummy,24600,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24600_-1.root",NOFILE
