run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
25153,signal,LH2,SHMSDIS,22264.56,-999.0,0.99947,99.2631,34.6548,1.018141,-1.0,-1.0,ps5,-1.0
25156,dummy,Dummy,SHMSDIS,35681.05,-999.0,0.99962,99.0866,31.7762,1.0,-1.0,-1.0,ps5,-1.0
