category,run,BCM2_I,BCM2_Q_mC,hms_elclean_counts,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,yield,yield_err,rootfile,status
signal,25328,19.59,31.784,4499294,141558.4571,66.73653194,51.1148,0.627758,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25328_-1.root",OK
signal,25329,19.939,35.902,5086264,141670.7704,62.81752287,49.5624,0.58374,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25329_-1.root",OK
signal,25330,19.424,29.585,4190916,141656.7855,69.19630503,48.6458,0.637497,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25330_-1.root",OK
signal,25331,20.06,37.172,5258526,141464.7046,61.69018666,53.2344,0.621239,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25331_-1.root",OK
signal,25333,10.173,18.23,2595477,142373.944,88.3734732,51.67,0.755245,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25333_-1.root",OK
signal,25334,10.098,17.354,2472754,142488.9939,90.61307391,51.9469,0.777734,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25334_-1.root",OK
# FIT_MODEL,pol0
# FIT_c,141760.318874
# FIT_cerr,28.8747607655
# FIT_chi2,149.262770521
# FIT_ndf,5
# FIT_chi2ndf,29.8525541042
# FIT_prob,1.91622470587e-30
