category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,25083,17.662,569.85,11.706,0.0474022,27.0122,0.554891,21.398,1,0.9986,1.01289,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25083_-1.root",OK,1,""
signal,25084,17.992,1157.59,16.755,0.0230656,26.7005,0.386465,43.99,1,0.9985,1.01313,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25084_-1.root",OK,1,""
signal,25085,18.009,692.138,12.9145,0.0382995,26.5085,0.494621,26.493,1,0.9985,1.01315,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25085_-1.root",OK,1,""
signal,25086,18.072,945.637,15.0796,0.0285152,26.965,0.429998,35.588,1,0.9984,1.01317,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25086_-1.root",OK,1,""
signal,25087,8.937,402.037,8.92618,0.067018,26.9437,0.598215,15.04,1,0.9987,1.00664,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25087_-1.root",OK,1,""
signal,25088,9.071,433.8,9.26273,0.0620324,26.9096,0.574589,16.256,1,0.9984,1.00679,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25088_-1.root",OK,1,""
signal,25091,18.209,103.312,5.02346,0.246981,25.5162,1.2407,4.107,1,0.9989,1.01324,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25091_-1.root",OK,1,""
signal,25114,23.938,1200.45,18.0144,0.0214349,25.7316,0.386137,47.548,1,0.9985,1.01766,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25114_-1.root",OK,1,""
signal,25115,24.354,1195.27,18.0821,0.0214887,25.6849,0.38856,47.446,1,0.9984,1.01792,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25115_-1.root",OK,1,""
signal,25116,23.488,1129.5,17.6633,0.0220364,24.8901,0.389235,46.228,1,0.9985,1.01717,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25116_-1.root",OK,1,""
signal,25117,11.867,552.075,10.8308,0.0488869,26.9893,0.529486,20.667,1,0.9984,1.00873,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25117_-1.root",OK,1,""
signal,25119,12.028,608.175,11.3856,0.0442563,26.9156,0.503882,22.828,1,0.9985,1.00877,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25119_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,26.3051,0.136911,28.9523,11,2.63202,0.002309,12
