category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
signal,25205,1196.917,1146.93,1056.682,929.498,50,0.05984585,0.0573465,0.0528341,0.0464749,0.94015415,0.9426535,0.9471659,0.9535251,0.983706223514,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25205_-1.report",OK
signal,25206,1198.121,1139.129,1050.061,923.862,50,0.05990605,0.05695645,0.05250305,0.0461931,0.94009395,0.94304355,0.94749695,0.9538069,0.983844339049,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25206_-1.report",OK
signal,25207,1232.636,1174.777,1082.803,952.933,50,0.0616318,0.05873885,0.05414015,0.04764665,0.9383682,0.94126115,0.94585985,0.95235335,0.982878051839,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25207_-1.report",OK
signal,25208,1232.083,1180.472,1088.08,957.553,50,0.06160415,0.0590236,0.054404,0.04787765,0.93839585,0.9409764,0.945596,0.95212235,0.982764966245,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25208_-1.report",OK
signal,25210,627.902,601.384,554.042,484.768,50,0.0313951,0.0300692,0.0277021,0.0242384,0.9686049,0.9699308,0.9722979,0.9757616,0.995370739082,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25210_-1.report",OK
signal,25211,634.371,607.547,559.731,489.539,50,0.03171855,0.03037735,0.02798655,0.02447695,0.96828145,0.96962265,0.97201345,0.97552305,0.995277875127,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25211_-1.report",OK
signal,25217,1226.817,1175.675,1083.279,953.464,50,0.06134085,0.05878375,0.05416395,0.0476732,0.93865915,0.94121625,0.94583605,0.9523268,0.982905688364,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25217_-1.report",OK
signal,25218,1192.088,1141.87,1052.589,926.344,50,0.0596044,0.0570935,0.05262945,0.0463172,0.9403956,0.9429065,0.94737055,0.9536828,0.983829947625,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25218_-1.report",OK
signal,25219,1227.373,1175.874,1083.829,954.072,50,0.06136865,0.0587937,0.05419145,0.0477036,0.93863135,0.9412063,0.94580855,0.9522964,0.982891414925,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25219_-1.report",OK
signal,25220,637.665,610.838,562.728,492.404,50,0.03188325,0.0305419,0.0281364,0.0246202,0.96811675,0.9694581,0.9718636,0.9753798,0.995227371725,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25220_-1.report",OK
signal,25221,639.051,612.389,563.931,493.386,50,0.03195255,0.03061945,0.02819655,0.0246693,0.96804745,0.96938055,0.97180345,0.9753307,0.995206571226,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25221_-1.report",OK
dummy,25214,1220.025,1164.459,1077.619,935.48,50,0.06100125,0.05822295,0.05388095,0.046774,0.93899875,0.94177705,0.94611905,0.953226,0.983216671866,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25214_-1.report",OK
dummy,25222,1221.127,1165.877,1078.81,936.673,50,0.06105635,0.05829385,0.0539405,0.04683365,0.93894365,0.94170615,0.9460595,0.95316635,0.98318053558,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25222_-1.report",OK
