category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24690,54.694,208.763,6.768,0.0116932,2.4411,0.0791394,89.104,1,0.9986,1.04045,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24690_-1.root",OK,1,""
signal,24691,53.384,153.75,5.83604,0.0153216,2.35569,0.0894174,67.948,1,0.9987,1.03972,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24691_-1.root",OK,1,""
signal,24692,50.334,190.988,6.47426,0.0127274,2.43078,0.0824007,81.648,1,0.9983,1.0374,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24692_-1.root",OK,1,""
signal,24693,48.461,187.237,6.37357,0.0130045,2.43493,0.082885,79.741,1,0.9989,1.03585,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24693_-1.root",OK,1,""
signal,24694,47.867,202.687,6.6339,0.0120361,2.43957,0.0798462,86.094,1,0.9986,1.03479,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24694_-1.root",OK,1,""
signal,24695,55.443,226.237,7.06425,0.0104262,2.3588,0.0736533,99.916,1,0.9984,1.04008,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24695_-1.root",OK,1,""
signal,24696,55.226,18.6,2.04848,0.126272,2.34865,0.258664,8.246,1,0.999,1.04019,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24696_-1.root",OK,1,""
signal,24697,51.331,206.363,6.76841,0.0114324,2.35922,0.0773793,90.832,1,0.9985,1.03687,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24697_-1.root",OK,1,""
signal,24698,49.855,193.762,6.52252,0.0121401,2.35229,0.0791838,85.419,1,0.9986,1.03554,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24698_-1.root",OK,1,""
signal,24699,50.824,205.988,6.75489,0.00969566,1.99719,0.0654932,106.93,1,0.9985,1.0352,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24699_-1.root",OK,1,""
signal,24701,47.266,221.925,6.97762,0.0104546,2.32013,0.072948,99.07,1,0.9985,1.03418,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24701_-1.root",OK,1,""
