category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24690,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24690_-1.root",NOFILE
signal,24691,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24691_-1.root",NOFILE
signal,24692,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24692_-1.root",NOFILE
signal,24693,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24693_-1.root",NOFILE
signal,24694,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24694_-1.root",NOFILE
signal,24695,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24695_-1.root",NOFILE
signal,24696,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24696_-1.root",NOFILE
signal,24697,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24697_-1.root",NOFILE
signal,24698,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24698_-1.root",NOFILE
signal,24699,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24699_-1.root",NOFILE
signal,24701,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24701_-1.root",NOFILE
signal,24702,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24702_-1.root",NOFILE
signal,24703,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24703_-1.root",NOFILE
signal,24713,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24713_-1.root",NOFILE
signal,24714,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24714_-1.root",NOFILE
signal,24715,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24715_-1.root",NOFILE
signal,24716,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24716_-1.root",NOFILE
signal,24717,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24717_-1.root",NOFILE
signal,24718,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24718_-1.root",NOFILE
signal,24719,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24719_-1.root",NOFILE
signal,24720,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24720_-1.root",NOFILE
signal,24721,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24721_-1.root",NOFILE
signal,24722,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24722_-1.root",NOFILE
signal,24723,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24723_-1.root",NOFILE
signal,24724,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24724_-1.root",NOFILE
signal,24725,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24725_-1.root",NOFILE
signal,24726,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24726_-1.root",NOFILE
signal,24727,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24727_-1.root",NOFILE
signal,24728,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24728_-1.root",NOFILE
signal,24729,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24729_-1.root",NOFILE
positron,24861,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24861_-1.root",NOFILE
positron,24862,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24862_-1.root",NOFILE
positron,24863,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24863_-1.root",NOFILE
positron,24864,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24864_-1.root",NOFILE
dummy,24707,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24707_-1.root",NOFILE
dummy,24708,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24708_-1.root",NOFILE
dummy,24709,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24709_-1.root",NOFILE
dummy,24710,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24710_-1.root",NOFILE
dummy,24730,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24730_-1.root",NOFILE
dummy,24731,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24731_-1.root",NOFILE
dummy,24732,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24732_-1.root",NOFILE
dummy,24733,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24733_-1.root",NOFILE
