category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24213,34.661,594.637,11.4349,0.0190151,11.3071,0.217436,10.4006,0.200004,10.9717,0.210986,10.9717,0.210986,11.3071,0.217436,57.883,1,0.9997,0.947951,0.970332,50,1737.55,1637.42,1383.54,1175.8,1.01211,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24213_-1.root",OK,1,""
signal,24214,34.487,504.937,10.5157,0.0235038,11.8679,0.247159,10.9277,0.227578,11.519,0.239893,11.519,0.239893,11.8679,0.247159,46.773,1,0.9998,0.948666,0.970601,50,1728.98,1629.11,1376.72,1171.11,1.01205,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24214_-1.root",OK,1,""
signal,24215,36.178,632.625,11.8033,0.0181482,11.481,0.214209,10.5353,0.196564,11.1131,0.207345,11.1131,0.207345,11.481,0.214209,60.825,1,0.9997,0.948007,0.967957,50,1808.17,1703.69,1440.85,1227.38,1.01264,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24215_-1.root",OK,1,""
signal,24216,36.691,672.188,12.3086,0.0167765,11.2769,0.206495,10.3456,0.189441,10.9063,0.199708,10.9063,0.199708,11.2769,0.206495,65.826,1,0.9997,0.948586,0.967134,50,1832,1726.27,1460.24,1244.84,1.01282,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24216_-1.root",OK,1,""
signal,24217,35.191,616.275,11.7061,0.0182813,11.2663,0.214003,10.3645,0.196874,10.9238,0.207497,10.9238,0.207497,11.2663,0.214003,60.209,1,0.9997,0.948805,0.969596,50,1758.18,1656.86,1401.3,1194.81,1.01229,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24217_-1.root",OK,1,""
signal,24218,35.186,594.788,11.5046,0.0189662,11.2809,0.218198,10.3707,0.200593,10.9378,0.211562,10.9378,0.211562,11.2809,0.218198,58.075,1,0.9997,0.948154,0.969586,50,1758.44,1657.04,1401.51,1195.18,1.01229,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24218_-1.root",OK,1,""
signal,24219,24.534,500.175,9.89901,0.0247127,12.3607,0.244631,11.6143,0.229859,12.1637,0.240734,12.1637,0.240734,12.3607,0.244631,43.452,1,0.9996,0.954827,0.984067,50,1257.88,1187.1,1000.36,843.575,1.00857,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24219_-1.root",OK,1,""
signal,24220,12.171,244.425,6.49108,0.0514458,12.5746,0.333938,12.0479,0.319951,12.521,0.332515,12.521,0.332515,12.5746,0.333938,20.376,1,0.9999,0.962216,0.995737,50,641.007,605.809,509.048,424.123,1.00425,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24220_-1.root",OK,1,""
signal,24250,34.318,616.988,11.5769,0.0194936,12.0273,0.225676,11.0568,0.207465,11.6778,0.219117,11.6778,0.219117,12.0273,0.225676,56.482,1,0.9998,0.946823,0.970939,50,1712.48,1620.57,1370.05,1166.52,1.01199,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24250_-1.root",OK,1,""
signal,24251,33.612,643.725,11.857,0.0184322,11.8653,0.21855,10.9305,0.201333,11.5338,0.212446,11.5338,0.212446,11.8653,0.21855,59.596,1,0.9998,0.94769,0.972067,50,1678.43,1586.34,1341.53,1142.38,1.01174,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24251_-1.root",OK,1,""
signal,24252,34.956,621,11.6492,0.0181718,11.2847,0.211687,10.3757,0.194636,10.9451,0.205317,10.9451,0.205317,11.2847,0.211687,60.594,1,0.9998,0.947978,0.969908,50,1747.06,1648.92,1394.43,1188.08,1.01221,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24252_-1.root",OK,1,""
signal,24253,35.377,657.562,12.0774,0.0175808,11.5604,0.21233,10.627,0.195185,11.2052,0.205806,11.2052,0.205806,11.5604,0.21233,62.66,1,0.9997,0.948395,0.969274,50,1764.33,1667.39,1410.49,1202.16,1.01236,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24253_-1.root",OK,1,""
signal,24254,35.075,681.862,12.1315,0.0178503,12.1715,0.216552,11.1882,0.199058,11.8033,0.210002,11.8033,0.210002,12.1715,0.216552,61.71,1,0.9997,0.947885,0.969755,50,1749.6,1653.73,1398.68,1192.36,1.01225,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24254_-1.root",OK,1,""
signal,24255,34.361,619.725,11.6271,0.0183622,11.3795,0.213498,10.474,0.19651,11.0483,0.207284,11.0483,0.207284,11.3795,0.213498,59.902,1,0.9996,0.948019,0.970896,50,1715.33,1620.16,1370.3,1168.3,1.012,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24255_-1.root",OK,1,""
signal,24266,24.283,445.688,9.41952,0.0263187,11.7299,0.24791,11.0262,0.233036,11.547,0.244044,11.547,0.244044,11.7299,0.24791,40.776,1,0.9997,0.954891,0.984407,50,1241.8,1175.11,989.813,834.294,1.00848,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24266_-1.root",OK,1,""
signal,24267,12.232,253.912,6.65865,0.0493375,12.5274,0.328521,12.0051,0.314824,12.4736,0.32711,12.4736,0.32711,12.5274,0.328521,21.245,1,0.9998,0.962442,0.995703,50,642.653,608.717,511.414,425.875,1.00427,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24267_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,11.6641,0.0572457,50.8344,15,3.38896,8.79017e-06,16
