schema_version,mode,group_id,curve_label,setting_id,pt_bin,z_bin,phi_bin,pt_lo,pt_hi,pt_center,z_lo,z_hi,z_center,phi_lo,phi_hi,phi_center,n_sig,n_pos,n_dum,n_posdum,n_net,n_sim,y_sig,y_pos,y_dum,y_posdum,y_net,y_net_err,y_sim,y_sim_err,sim_scale,sigma_model,mean_xB,mean_Q2,nominal_z,xsec,xsec_err,rel_net_err,rel_sim_err,rel_xsec_err,flag_bits,valid_default,note
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,10,0,0.1,0.05,0,1,0.5,3.92699,4.31969,4.12334,1096,10,308,11,1096,14809,2.75159,0.0590456,0.732461,0.0406709,2.51145,0.165129,2.64808,0.0333201,1e-06,0.00498827,0.25,3.3,0.36,0.00473089,0.000316703,0.0657505,0.0125827,0.0669437,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,11,0,0.1,0.05,0,1,0.5,4.31969,4.71239,4.51604,440,3,137,5,440,5380,1.03739,-0.0161002,0.356454,0.021416,0.965783,0.103305,0.885453,0.0183199,1e-06,0.00498827,0.25,3.3,0.36,0.00544082,0.000592766,0.106965,0.0206899,0.108948,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,12,0,0.1,0.05,0,1,0.5,4.71239,5.10509,4.90874,112,0,35,2,112,1366,0.307012,-0.0161173,0.0659147,0.0085625,0.308116,0.0479794,0.197476,0.00792211,1e-06,0.00498827,0.25,3.3,0.36,0.00778304,0.00125154,0.155719,0.0401168,0.160803,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,13,0,0.1,0.05,0,1,0.5,5.10509,5.49779,5.30144,27,0,17,0,27,762,0.0534338,-0.0107406,0.0646913,-0.0021416,0.0466789,0.0249835,0.108629,0.00547999,1e-06,0.00498827,0.25,3.3,0.36,0.0021435,0.00115233,0.535221,0.0504467,0.537593,256,0,XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,14,0,0.1,0.05,0,1,0.5,5.49779,5.89049,5.69414,18,0,8,0,18,566,0.0440008,0,0.028073,0,0.0366518,0.0190544,0.0840672,0.00472173,1e-06,0.00498827,0.25,3.3,0.36,0.0021748,0.00113721,0.519876,0.0561662,0.522902,256,0,XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,15,0,0.1,0.05,0,1,0.5,5.89049,6.28319,6.08684,22,0,4,0,22,552,0.0712531,0,0.0073247,0,0.0693357,0.0203957,0.0813009,0.00464651,1e-06,0.00498827,0.25,3.3,0.36,0.00425414,0.00127479,0.294159,0.057152,0.29966,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,0,0.1,0.2,0.15,0,1,0.5,0,0.392699,0.19635,3,0,1,0,3,232,0.00943008,0,0.00488143,0,0.00815222,0.00759093,0.0302475,0.00255217,1e-06,0.00498827,0.25,3.3,0.36,0.00134443,0.00125699,0.931148,0.0843764,0.934964,258,0,MC_STARVED;XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,1,0.1,0.2,0.15,0,1,0.5,0.392699,0.785398,0.589049,4,0,0,0,4,298,0.0157203,0,0,0,0.0157203,0.00844923,0.0393144,0.0029455,1e-06,0.00498827,0.25,3.3,0.36,0.00199461,0.00108242,0.537473,0.0749216,0.54267,258,0,MC_STARVED;XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,2,0.1,0.2,0.15,0,1,0.5,0.785398,1.1781,0.981748,11,0,3,0,11,453,0.036676,0,0.013431,0,0.03316,0.014427,0.0599583,0.00372216,1e-06,0.00498827,0.25,3.3,0.36,0.00275877,0.00121242,0.435072,0.0620791,0.439479,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,3,0.1,0.2,0.15,0,1,0.5,1.1781,1.5708,1.37445,57,2,25,0,57,897,0.139356,0.0268494,0.0854541,0,0.0901362,0.0464644,0.113204,0.00545131,1e-06,0.00498827,0.25,3.3,0.36,0.00397179,0.00205634,0.515491,0.0481545,0.517736,256,0,XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,4,0.1,0.2,0.15,0,1,0.5,1.5708,1.9635,1.76715,488,2,148,4,488,5618,1.25845,-0.0268408,0.39064,0.0064209,1.18471,0.104836,0.861254,0.0179328,1e-06,0.00498827,0.25,3.3,0.36,0.0068617,0.000623777,0.0884904,0.0208217,0.0909071,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,5,0.1,0.2,0.15,0,1,0.5,1.9635,2.35619,2.15984,1497,15,429,10,1497,21458,3.9303,0.0428897,1.12191,-0.00212993,3.59316,0.194994,3.72055,0.0393219,1e-06,0.00498827,0.25,3.3,0.36,0.00481748,0.000266348,0.0542682,0.0105689,0.0552878,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,6,0.1,0.2,0.15,0,1,0.5,2.35619,2.74889,2.55254,2486,19,710,13,2486,41310,6.71847,-0.0967041,2.08757,-0.0128496,6.26533,0.245748,7.35863,0.055739,1e-06,0.00498827,0.25,3.3,0.36,0.00424714,0.000169666,0.0392235,0.00757465,0.0399482,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,7,0.1,0.2,0.15,0,1,0.5,2.74889,3.14159,2.94524,2849,29,794,18,2849,50091,7.8649,0.198614,2.41713,-0.0342072,7.02457,0.267451,8.94659,0.0615094,1e-06,0.00498827,0.25,3.3,0.36,0.00391663,0.000151532,0.0380736,0.00687517,0.0386893,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,8,0.1,0.2,0.15,0,1,0.5,3.14159,3.53429,3.33794,3086,28,849,21,3086,51461,8.61925,0.0911775,2.59898,0.0171211,7.85219,0.275765,9.2341,0.0623499,1e-06,0.00498827,0.25,3.3,0.36,0.00424176,0.000151697,0.0351194,0.00675213,0.0357626,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,9,0.1,0.2,0.15,0,1,0.5,3.53429,3.92699,3.73064,3222,27,909,27,3222,52131,8.6801,0.155651,2.68316,0.0813457,7.84334,0.279623,9.3565,0.062751,1e-06,0.00498827,0.25,3.3,0.36,0.00418156,0.000151692,0.035651,0.00670667,0.0362763,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,10,0.1,0.2,0.15,0,1,0.5,3.92699,4.31969,4.12334,2117,20,641,19,2117,33189,5.32401,0.0858479,1.84329,0.0107196,4.75843,0.230788,5.85223,0.0487285,1e-06,0.00498827,0.25,3.3,0.36,0.00405595,0.000199595,0.0485008,0.00832649,0.0492104,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,11,0.1,0.2,0.15,0,1,0.5,4.31969,4.71239,4.51604,503,2,140,4,503,8108,1.23951,-0.0214812,0.325947,0.0106963,1.17846,0.106295,1.28509,0.0215872,1e-06,0.00498827,0.25,3.3,0.36,0.00457439,0.000419696,0.0901983,0.0167982,0.0917491,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,12,0.1,0.2,0.15,0,1,0.5,4.71239,5.10509,4.90874,50,2,14,0,50,1196,0.129933,0.0429625,0.0280827,-0.0064209,0.0779386,0.0437318,0.166801,0.00656896,1e-06,0.00498827,0.25,3.3,0.36,0.00233079,0.00131104,0.561105,0.0393819,0.562486,256,0,XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,13,0.1,0.2,0.15,0,1,0.5,5.10509,5.49779,5.30144,12,0,4,1,12,627,0.0324842,0,0.0134272,0.00856639,0.0312117,0.0155422,0.0854339,0.00456712,1e-06,0.00498827,0.25,3.3,0.36,0.00182237,0.000912684,0.497961,0.053458,0.500822,256,0,XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,14,0.1,0.2,0.15,0,1,0.5,5.49779,5.89049,5.69414,2,0,1,0,2,429,0.00209495,0,0.0048824,0,0.000816831,0.00658437,0.0603634,0.00379047,1e-06,0.00498827,0.25,3.3,0.36,6.75008e-05,0.000544132,8.06088,0.0627942,8.06112,256,0,XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,1,0,15,0.1,0.2,0.15,0,1,0.5,5.89049,6.28319,6.08684,0,1,0,0,0,323,-0.00628717,0.0214727,0,0,-0.0277598,0.0216255,0.0455935,0.00325681,1e-06,0.00498827,0.25,3.3,0.36,-0.00303714,0.00237592,0.779022,0.0714315,0.78229,394,0,MC_STARVED;NET_NEGATIVE;XSEC_NEGATIVE;XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,0,0.2,0.3,0.25,0,1,0.5,0,0.392699,0.19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0.00498827,0.25,3.3,0.36,-999,-999,-999,-999,-999,3075,0,MC_EMPTY;MC_STARVED;SIM_ZERO;NET_ZERO
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,1,0.2,0.3,0.25,0,1,0.5,0.392699,0.785398,0.589049,1,0,0,0,1,0,0.00419096,0,0,0,0.00419096,0.00419096,0,0,1e-06,0.00498827,0.25,3.3,0.36,-999,-999,1,-999,-999,1027,0,MC_EMPTY;MC_STARVED;SIM_ZERO
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,2,0.2,0.3,0.25,0,1,0.5,0.785398,1.1781,0.981748,3,0,0,0,3,48,0.0104776,0,-0.0024423,0,0.011117,0.00742269,0.00331103,0.00068438,1e-06,0.00498827,0.25,3.3,0.36,0.0167484,0.0117063,0.667691,0.206697,0.698953,258,0,MC_STARVED;XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,3,0.2,0.3,0.25,0,1,0.5,1.1781,1.5708,1.37445,24,1,1,0,24,174,0.0838388,0.0161045,-0.00122109,0,0.0680539,0.0305174,0.00973942,0.00121588,1e-06,0.00498827,0.25,3.3,0.36,0.0348554,0.0162246,0.44843,0.124842,0.465483,2,0,MC_STARVED
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,4,0.2,0.3,0.25,0,1,0.5,1.5708,1.9635,1.76715,60,0,14,2,60,269,0.172885,-0.0214855,0.0463964,0.0149912,0.186149,0.0358725,0.0239914,0.00244302,1e-06,0.00498827,0.25,3.3,0.36,0.0387039,0.00843583,0.192709,0.101829,0.217958,2,0,MC_STARVED
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,5,0.2,0.3,0.25,0,1,0.5,1.9635,2.35619,2.15984,69,0,13,0,69,617,0.215855,-0.0161131,0.0366079,0,0.222385,0.0374038,0.0760535,0.004731,1e-06,0.00498827,0.25,3.3,0.36,0.014586,0.00261569,0.168194,0.0622062,0.179329,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,6,0.2,0.3,0.25,0,1,0.5,2.35619,2.74889,2.55254,148,1,34,1,148,3034,0.444251,0.0107321,0.101316,0.00428708,0.408118,0.058053,0.43661,0.0118611,1e-06,0.00498827,0.25,3.3,0.36,0.00466275,0.000675243,0.142245,0.0271664,0.144816,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,7,0.2,0.3,0.25,0,1,0.5,2.74889,3.14159,2.94524,142,3,43,0,142,5956,0.391877,0.0429411,0.146479,-0.0021416,0.31003,0.0654356,0.85101,0.0166139,1e-06,0.00498827,0.25,3.3,0.36,0.00181727,0.000385194,0.211062,0.0195226,0.211963,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,8,0.2,0.3,0.25,0,1,0.5,3.14159,3.53429,3.33794,151,2,39,0,151,7600,0.466272,0.0161131,0.139169,-0.00428319,0.412606,0.0629507,1.08641,0.018626,1e-06,0.00498827,0.25,3.3,0.36,0.00189448,0.000290858,0.152569,0.0171445,0.153529,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,9,0.2,0.3,0.25,0,1,0.5,3.53429,3.92699,3.73064,241,3,68,1,241,7218,0.714587,0.0483221,0.245378,-0.0171211,0.597548,0.0783741,1.04337,0.0186457,1e-06,0.00498827,0.25,3.3,0.36,0.00285684,0.000378164,0.131159,0.0178707,0.132371,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,10,0.2,0.3,0.25,0,1,0.5,3.92699,4.31969,4.12334,138,0,43,1,138,3226,0.435906,-0.0107449,0.152608,0.00428708,0.407823,0.0520834,0.43857,0.0117758,1e-06,0.00498827,0.25,3.3,0.36,0.00463856,0.000605345,0.127711,0.0268506,0.130503,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,11,0.2,0.3,0.25,0,1,0.5,4.31969,4.71239,4.51604,16,0,4,0,16,495,0.044006,0,0.0170871,0,0.039533,0.0176614,0.0556319,0.0033559,1e-06,0.00498827,0.25,3.3,0.36,0.00354475,0.001598,0.446752,0.0603232,0.450806,0,1,
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,12,0.2,0.3,0.25,0,1,0.5,4.71239,5.10509,4.90874,5,0,2,0,5,151,0.016766,0,0.00488082,0,0.0154883,0.00979353,0.0188211,0.00198979,1e-06,0.00498827,0.25,3.3,0.36,0.00410498,0.00263168,0.632317,0.105721,0.641094,258,0,MC_STARVED;XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,13,0.2,0.3,0.25,0,1,0.5,5.10509,5.49779,5.30144,4,0,0,0,4,53,0.014669,0,-0.00366168,0,0.0156275,0.00853003,0.00697595,0.00119497,1e-06,0.00498827,0.25,3.3,0.36,0.0111747,0.00639286,0.545833,0.171298,0.572081,258,0,MC_STARVED;XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,14,0.2,0.3,0.25,0,1,0.5,5.49779,5.89049,5.69414,1,0,0,0,1,34,0.00419096,0,0,0,0.00419096,0.00419096,0.00405057,0.000850435,1e-06,0.00498827,0.25,3.3,0.36,0.00516117,0.0052737,1,0.209955,1.0218,258,0,MC_STARVED;XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,2,0,15,0.2,0.3,0.25,0,1,0.5,5.89049,6.28319,6.08684,2,0,0,0,2,1,0.00628466,0,0,0,0.00628466,0.00610855,0.000170112,0.000170112,1e-06,0.00498827,0.25,3.3,0.36,0.184288,0.256997,0.971978,1,1.39454,262,0,MC_STARVED;MC_BAD_RELERR;XSEC_BAD_RELERR
1,group,grp_pass4_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass4/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2,3,0,0,0.3,0.4,0.35,0,1,0.5,0,0.392699,0.19635,0,0,1,0,0,0,0,0,0.00488679,0,-0.00127926,0.00127926,0,0,1e-06,0.00498827,0.25,3.3,0.36,-999,-999,1,-999,-999,1035,0,MC_EMPTY;MC_STARVED;SIM_ZERO;NET_NEGATIVE
