mode,group_id,tier_tag,curve_label_raw,plot_label,setting_id,pt_bin,z_bin,phi_bin,pt_lo,pt_hi,pt_center,z_lo,z_hi,z_center,phi_center,xsec,xsec_err,rel_xsec_err,n_sim,flag_bits,valid_default,is_plotted,plot_drop_reason,is_used_in_fit,fit_excl_reason,fit_tier,valid_fit_default,y_fit,residual,pull,attempts,note
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,0,0,0.1,0.05,0,1,0.5,0.19635,0.000185836,0.000696844,3.74978,536,256,0,0,VALID_DEFAULT0,0,,2,1,0.00321126,-0.00302542,-4.3416,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,1,0,0.1,0.05,0,1,0.5,0.589049,0.000388434,0.000664811,1.71152,525,256,0,0,VALID_DEFAULT0,0,,2,1,0.00308816,-0.00269973,-4.0609,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,2,0,0.1,0.05,0,1,0.5,0.981748,0.00202383,0.00095401,0.471389,711,0,1,1,,1,FIT_INCLUDED,2,1,0.00286476,-0.000840928,-0.881466,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,3,0,0.1,0.05,0,1,0.5,1.37445,0.00276712,0.000943337,0.34091,1218,0,1,1,,1,FIT_INCLUDED,2,1,0.00258077,0.000186353,0.197546,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,4,0,0.1,0.05,0,1,0.5,1.76715,0.00362019,0.000478486,0.132172,5259,0,1,1,,1,FIT_INCLUDED,2,1,0.00228347,0.00133672,2.79364,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,5,0,0.1,0.05,0,1,0.5,2.15984,0.00198138,0.00022098,0.111528,14056,0,1,1,,1,FIT_INCLUDED,2,1,0.00201814,-3.67583e-05,-0.166342,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,6,0,0.1,0.05,0,1,0.5,2.55254,0.00182322,0.000175252,0.0961225,20381,0,1,1,,1,FIT_INCLUDED,2,1,0.0018211,2.11549e-06,0.0120711,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,7,0,0.1,0.05,0,1,0.5,2.94524,0.00183292,0.000158715,0.0865915,22839,0,1,1,,1,FIT_INCLUDED,2,1,0.00171666,0.000116262,0.732521,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,8,0,0.1,0.05,0,1,0.5,3.33794,0.00161859,0.000159906,0.0987936,22803,0,1,1,,1,FIT_INCLUDED,2,1,0.00171666,-9.80673e-05,-0.613281,t2:ok_or_best,B_SIG_LOW
group,grp_pass4_piminus_LD2_zOv_x0p25_q23p3_thpq2,tierOff,z0p36,z = 0.36,pass4/pi-sidis/LD2/z0p36/x0p25/q23p3/hmsPneg1p531_shmsPneg2p615_hmsTh29p045_shmsTh7p865_thpq2,0,0,9,0,0.1,0.05,0,1,0.5,3.73064,0.00189553,0.000172146,0.0908169,21279,0,1,1,,1,FIT_INCLUDED,2,1,0.0018211,7.44276e-05,0.432351,t2:ok_or_best,B_SIG_LOW
