run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
25423,signal,LH2,PI-SIDIS,59.184,108.43,0.9992,1.0,1.021242,-1.0,1.0,ps6,1.0,59.2365,0.782987
25424,signal,LH2,PI-SIDIS,55.254,101.62,0.9989,1.0,1.021459,-1.0,1.0,ps6,1.0,58.6511,0.804734
25425,signal,LH2,PI-SIDIS,59.153,105.11,0.9991,1.0,1.022018,-1.0,1.0,ps6,1.0,56.6135,0.779306
25426,signal,LH2,PI-SIDIS,56.127,99.628,0.9993,1.0,1.023416,-1.0,1.0,ps6,1.0,57.5371,0.804837
25427,signal,LH2,PI-SIDIS,57.841,102.81,0.9989,1.0,1.0227,-1.0,1.0,ps6,1.0,56.7226,0.787482
25428,signal,LH2,PI-SIDIS,60.204,120.35,0.999,1.0,1.021262,1.0,-1.0,ps5,1.0,57.7982,0.732214
25429,signal,LH2,PI-SIDIS,29.716,53.594,0.9992,1.0,1.016983,-1.0,1.0,ps6,1.0,58.7904,1.08199
25430,signal,LH2,PI-SIDIS,28.973,50.475,0.9989,1.0,1.017337,-1.0,1.0,ps6,1.0,57.3115,1.10305
25463,positron,LH2,PI-SIDIS,54.592,121.35,0.9932,1.0,1.023635,-1.0,1.0,ps6,1.0,0.08125,0.0309461
25432,dummy,Dummy,PI-SIDIS,40.032,73.168,0.9994,1.0,1.0,-1.0,1.0,ps6,1.0,41.3358,0.785952
25433,dummy,Dummy,PI-SIDIS,38.855,53.697,0.9996,1.0,1.0,-1.0,1.0,ps6,1.0,39.9045,0.898056
