category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status
signal,25539,22.136,1571.06,18.3185,0.0294493,46.2667,0.539466,34.519,1,0.9983,1.01483,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25539_-1.root",OK
signal,25540,21.611,1750.2,19.2038,0.02702,47.2905,0.518887,37.606,1,0.9985,1.01459,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25540_-1.root",OK
signal,25541,21.396,1591.72,18.3365,0.0294654,46.9008,0.540291,34.487,1,0.9984,1.01455,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25541_-1.root",OK
signal,25542,22.169,1800.64,19.5922,0.0257361,46.3413,0.504226,39.499,1,0.9985,1.01502,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25542_-1.root",OK
signal,25543,21.829,1733.74,19.2221,0.0265443,46.0209,0.510236,38.299,1,0.9983,1.01489,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25543_-1.root",OK
signal,25544,22.013,1680.26,18.8649,0.0275542,46.2983,0.519807,36.897,1,0.9983,1.01494,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25544_-1.root",OK
signal,25545,20.655,1387.88,17.1022,0.0335707,46.592,0.574134,30.255,1,0.9986,1.01426,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25545_-1.root",OK
signal,25547,22.17,1835.89,19.7388,0.0252366,46.3316,0.498141,40.287,1,0.9984,1.01508,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25547_-1.root",OK
signal,25548,21.915,917.362,13.9889,0.0490875,45.031,0.68668,20.713,1,0.9982,1.01492,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25548_-1.root",OK
dummy,25546,28.886,1438.99,17.9893,0.0167686,24.1297,0.301655,59.731,1,0.9984,1,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25546_-1.root",OK
