category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24097,14.584,15.1125,1.90366,0.595788,9.00384,1.13418,1.687,1,1,1.00509,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24097_-1.root",OK,1,""
signal,24098,13.874,158.288,6.30836,0.0445941,7.05869,0.281316,22.567,1,0.9985,1.00485,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24098_-1.root",OK,1,""
signal,24099,13.858,168.525,6.57759,0.0420385,7.08453,0.276512,23.934,1,0.9987,1.00484,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24099_-1.root",OK,1,""
signal,24100,13.558,145.575,6.06272,0.0488036,7.10459,0.295883,20.61,1,0.9989,1.00474,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24100_-1.root",OK,1,""
signal,24101,13.636,166.8,6.50298,0.0418809,6.98573,0.27235,24.015,1,0.999,1.00476,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24101_-1.root",OK,1,""
signal,24103,9.878,126.863,5.28165,0.0584631,7.41677,0.308781,17.181,1,0.999,1.00345,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24103_-1.root",OK,1,""
signal,24104,13.703,225.262,7.52368,0.0320176,7.21237,0.24089,31.42,1,0.9988,1.00479,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24104_-1.root",OK,1,""
signal,24110,13.611,146.025,6.05204,0.046762,6.82842,0.283005,21.521,1,0.9984,1.00475,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24110_-1.root",OK,1,""
signal,24111,14.077,139.5,6.00937,0.0454216,6.33632,0.272955,22.153,1,0.9987,1.00492,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24111_-1.root",OK,1,""
signal,24112,14.14,160.575,6.44935,0.041015,6.58599,0.26452,24.541,1,0.9984,1.00494,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24112_-1.root",OK,1,""
signal,24113,9.052,118.575,5.04204,0.0623512,7.39329,0.314377,16.105,1,0.999,1.00316,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24113_-1.root",OK,1,""
signal,24158,14.126,164.588,6.53738,0.0392452,6.45927,0.256561,25.645,1,0.9985,1.00493,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24158_-1.root",OK,1,""
signal,24159,13.879,163.35,6.41283,0.0411778,6.72639,0.264066,24.432,1,0.9988,1.00485,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24159_-1.root",OK,1,""
signal,24160,14.265,160.95,6.4722,0.0397264,6.39397,0.257117,25.328,1,0.9988,1.00498,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24160_-1.root",OK,1,""
signal,24161,14.103,152.438,6.32128,0.0426839,6.50663,0.269817,23.567,1,0.999,1.00493,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24161_-1.root",OK,1,""
signal,24185,14.045,148.425,6.1917,0.0430847,6.39484,0.266768,23.352,1,0.9988,1.00491,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24185_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,6.81605,0.0703802,29.0092,15,1.93395,0.0160406,16
