# YieldRatioVsTrigger
# manifest: /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/settings/pass4/pi-sidis/LD2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsPneg3p632_hmsTh29p045_shmsTh7p865_thpq2/manifest.json
# rel_under_settings: pass4/pi-sidis/LD2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsPneg3p632_hmsTh29p045_shmsTh7p865_thpq2
# inputs:
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass4/pi-sidis/LD2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsPneg3p632_hmsTh29p045_shmsTh7p865_thpq2/tables/yield_vs_trigger_shms34.csv
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass4/pi-sidis/LD2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsPneg3p632_hmsTh29p045_shmsTh7p865_thpq2/tables/hms_elclean_chargeNorm_vs_current.csv
# N_total: 16
# N_valid_for_fit1: 16
# N_valid_for_fit2: 16
# fit1_model: raw_ratio = a + b*x   (x in kHz)
# fit1_a: 0.000108787260258
# fit1_a_err: 1.38093702198e-05
# fit1_b_per_kHz: 5.68971413048e-08
# fit1_b_err_per_kHz: 1.67367705859e-08
# fit1_chi2: 264.767566802
# fit1_ndf: 14
# fit1_prob: 2.5125376432e-48
# fit2_model: y_norm = 1 + m*x   (x in kHz)
# fit2_m_per_kHz: 0.000519719960839
# fit2_m_err_per_kHz: 5.93685523557e-05
# tau_ns: -519.719960839
# tau_ns_err: 59.3685523557
# fit2_chi2: 27.1407086663
# fit2_ndf: 15
# fit2_prob: 0.0276106001415

run,shms34_rate_kHz,yield,yield_err,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,raw_ratio,raw_ratio_err,ynorm,ynorm_err,status_yield_csv,status_elclean_csv,join_flag,use_in_fit,reason
24097,896.977,9.00384,1.13418,38726.14108,151.5111415,0.000232500315,2.930131645e-05,2.137201676,0.382292574,OK,OK,OK,1,""
24098,854.894,7.05869,0.281316,38763.19404,41.44506863,0.0001820977392,7.259907851e-06,1.673888457,0.2227154921,OK,OK,OK,1,""
24099,853.86,7.08453,0.276512,38798.48751,40.26240884,0.0001825980974,7.12939434e-06,1.678487876,0.222916933,OK,OK,OK,1,""
24100,835.829,7.10459,0.295883,38874.47841,43.43034623,0.0001827571788,7.613978443e-06,1.679950192,0.2244432639,OK,OK,OK,1,""
24101,840.901,6.98573,0.27235,38875.07808,40.23410469,0.0001796968738,7.008241821e-06,1.651819095,0.2193538256,OK,OK,OK,1,""
24103,616.962,7.41677,0.308781,38751.17863,47.49175724,0.0001913946946,7.971751299e-06,1.759348422,0.2350449938,OK,OK,OK,1,""
24104,844.544,7.21237,0.24089,38744.81222,35.1158908,0.0001861505989,6.219637223e-06,1.711143368,0.2246094417,OK,OK,OK,1,""
24110,839.205,6.82842,0.283005,53393.10441,49.80940599,0.0001278895482,5.301746091e-06,1.17559306,0.156985205,OK,OK,OK,1,""
24111,867.188,6.33632,0.272955,52798.31174,48.81954688,0.0001200098979,5.170958351e-06,1.103161322,0.1478817346,OK,OK,OK,1,""
24112,871.227,6.58599,0.26452,52791.41029,46.38050834,0.0001247549547,5.011862263e-06,1.146779084,0.15268746,OK,OK,OK,1,""
24113,567.491,7.39329,0.314377,60848.55635,61.46739031,0.0001215031291,5.168005925e-06,1.116887482,0.1495240874,OK,OK,OK,1,""
24158,870.191,6.45927,0.256561,38705.36167,38.84939082,0.0001668830808,6.630680933e-06,1.534031471,0.2040448539,OK,OK,OK,1,""
24159,855.081,6.72639,0.264066,38792.93549,39.84710849,0.0001733921374,6.809393747e-06,1.593864364,0.2117851012,OK,OK,OK,1,""
24160,878.401,6.39397,0.257117,38716.71668,39.09748408,0.0001651475267,6.643075218e-06,1.518077818,0.2021474644,OK,OK,OK,1,""
24161,868.412,6.50663,0.269817,38735.43514,40.54171055,0.000167976169,6.967855822e-06,1.544079414,0.2062040302,OK,OK,OK,1,""
24185,864.894,6.39484,0.266768,38723.53546,40.72165871,0.000165140913,6.891228925e-06,1.518017023,0.2028408624,OK,OK,OK,1,""
