category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24097,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24097_-1.root",NOFILE
signal,24098,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24098_-1.root",NOFILE
signal,24099,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24099_-1.root",NOFILE
signal,24100,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24100_-1.root",NOFILE
signal,24101,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24101_-1.root",NOFILE
signal,24103,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24103_-1.root",NOFILE
signal,24104,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24104_-1.root",NOFILE
signal,24110,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24110_-1.root",NOFILE
signal,24111,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24111_-1.root",NOFILE
signal,24112,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24112_-1.root",NOFILE
signal,24113,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24113_-1.root",NOFILE
signal,24158,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24158_-1.root",NOFILE
signal,24159,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24159_-1.root",NOFILE
signal,24160,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24160_-1.root",NOFILE
signal,24161,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24161_-1.root",NOFILE
signal,24185,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24185_-1.root",NOFILE
positron,24591,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24591_-1.root",NOFILE
positron,24592,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24592_-1.root",NOFILE
dummy,24116,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24116_-1.root",NOFILE
dummy,24117,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24117_-1.root",NOFILE
dummy,24171,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24171_-1.root",NOFILE
dummy,24172,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24172_-1.root",NOFILE
positron_dummy,24595,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24595_-1.root",NOFILE
