run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
25146,signal,LH2,PI-SIDIS,41.282,73.594,0.9991,1.0,1.029516,-1.0,1.0,ps6,1.0,125.804,1.42414
25147,signal,LH2,PI-SIDIS,37.994,20.066,0.9994,1.0,1.028475,-1.0,1.0,ps6,1.0,123.116,2.69794
25148,signal,LH2,PI-SIDIS,40.424,62.857,0.999,1.0,1.031077,-1.0,1.0,ps6,1.0,128.094,1.55376
25149,signal,LH2,PI-SIDIS,43.341,58.907,0.9991,1.0,1.033795,-1.0,1.0,ps6,1.0,126.753,1.60468
25150,signal,LH2,PI-SIDIS,44.95,80.804,0.999,1.0,1.030715,1.0,-1.0,ps5,1.0,130.401,1.3903
25151,signal,LH2,PI-SIDIS,25.061,45.331,0.9989,1.0,1.017971,-1.0,1.0,ps6,1.0,128.048,1.76995
25167,signal,LH2,PI-SIDIS,43.843,74.874,0.9989,1.0,1.031012,-1.0,1.0,ps6,1.0,128.93,1.42939
25168,signal,LH2,PI-SIDIS,44.093,85.723,0.9991,1.0,1.029274,-1.0,1.0,ps6,1.0,127.157,1.32565
25169,signal,LH2,PI-SIDIS,42.662,72.827,0.9988,1.0,1.030168,-1.0,1.0,ps6,1.0,126.326,1.43297
25170,signal,LH2,PI-SIDIS,25.121,45.158,0.9993,1.0,1.01808,-1.0,1.0,ps6,1.0,129.191,1.7817
25154,dummy,Dummy,PI-SIDIS,36.862,63.967,0.9991,1.0,1.0,-1.0,1.0,ps6,1.0,83.9335,1.22973
25171,dummy,Dummy,PI-SIDIS,37.128,58.532,0.9992,1.0,1.0,-1.0,1.0,ps6,1.0,85.7387,1.29244
