run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
25335,signal,LH2,HMSDIS,8775.706,0.9984,0.9949,97.7331,51.3002,1.006696,-1.0,-1.0,ps5,-1.0
