run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
25506,signal,LH2,PI-SIDIS,29.553,53.91,0.9984,1.0,1.017116,-1.0,1.0,ps6,1.0,136.667,2.16263
25507,signal,LH2,PI-SIDIS,30.177,60.956,0.9982,1.0,1.017062,-1.0,1.0,ps6,1.0,136.758,2.02656
25508,signal,LH2,PI-SIDIS,30.165,53.935,0.9984,1.0,1.01691,-1.0,1.0,ps6,1.0,133.655,2.13805
25509,signal,LH2,PI-SIDIS,30.168,53.487,0.9984,1.0,1.017178,-1.0,1.0,ps6,1.0,132.15,2.15415
25510,signal,LH2,PI-SIDIS,28.821,18.834,0.9983,1.0,1.016862,-1.0,1.0,ps6,1.0,139.357,3.66194
25511,signal,LH2,PI-SIDIS,30.036,33.952,0.9984,1.0,1.017087,-1.0,1.0,ps6,1.0,131.698,2.70587
25512,signal,LH2,PI-SIDIS,14.977,27.0,0.9984,1.0,1.009957,-1.0,1.0,ps6,1.0,142.323,2.73851
25513,signal,LH2,PI-SIDIS,15.139,26.692,0.9987,1.0,1.010189,-1.0,1.0,ps6,1.0,143.02,2.755
25532,signal,LH2,PI-SIDIS,29.829,52.494,0.9983,1.0,1.017254,-1.0,1.0,ps6,1.0,135.804,2.18119
25533,signal,LH2,PI-SIDIS,29.887,30.572,0.9983,1.0,1.017242,-1.0,1.0,ps6,1.0,136.012,2.85439
25534,signal,LH2,PI-SIDIS,29.281,40.239,0.9984,1.0,1.016517,-1.0,1.0,ps6,1.0,137.398,2.48504
25536,signal,LH2,PI-SIDIS,28.169,13.415,0.9982,1.0,1.016132,-1.0,1.0,ps6,1.0,137.997,4.32603
25538,signal,LH2,PI-SIDIS,27.912,49.588,0.9984,1.0,1.017763,-1.0,1.0,ps6,1.0,134.028,2.22068
25514,dummy,Dummy,PI-SIDIS,20.036,34.561,0.9983,1.0,1.0,-1.0,1.0,ps6,1.0,92.3786,1.96624
