run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
23876,signal,LH2,PI-SIDIS,15.758,32.006,0.9999,1.0,1.011495,-1.0,1.0,ps6,1.0,23.2781,1.17618
23880,signal,LH2,PI-SIDIS,15.163,17.946,0.9999,1.0,1.011115,1.0,-1.0,ps5,1.0,28.6835,1.81276
23881,signal,LH2,PI-SIDIS,14.011,21.802,1.0,1.0,1.010156,-1.0,1.0,ps6,1.0,23.1036,1.57238
23882,signal,LH2,PI-SIDIS,14.048,25.008,1.0,1.0,1.010322,-1.0,1.0,ps6,1.0,23.798,1.4466
23883,signal,LH2,PI-SIDIS,14.085,24.572,0.9998,1.0,1.01038,-1.0,1.0,ps6,1.0,22.428,1.40011
23884,signal,LH2,PI-SIDIS,14.486,25.8,0.9996,1.0,1.010665,-1.0,1.0,ps6,1.0,22.7797,1.40312
23885,signal,LH2,PI-SIDIS,7.15,12.696,0.9997,1.0,1.005438,-1.0,1.0,ps6,1.0,24.6413,1.83291
23892,signal,LH2,PI-SIDIS,20.331,40.099,0.9999,1.0,1.014252,-1.0,1.0,ps6,1.0,22.2887,1.21464
23893,signal,LH2,PI-SIDIS,20.12,35.982,0.9997,1.0,1.013928,-1.0,1.0,ps6,1.0,20.5752,1.26504
23894,signal,LH2,PI-SIDIS,20.111,36.007,0.9999,1.0,1.01383,-1.0,1.0,ps6,1.0,21.3349,1.26785
23895,signal,LH2,PI-SIDIS,19.954,36.77,0.9999,1.0,1.014283,-1.0,1.0,ps6,1.0,22.9585,1.28478
23896,signal,LH2,PI-SIDIS,10.042,22.606,0.9999,1.0,1.007553,-1.0,1.0,ps6,1.0,25.3061,1.47915
23904,signal,LH2,PI-SIDIS,20.151,34.058,0.9998,1.0,1.014454,-1.0,1.0,ps6,1.0,25.321,1.22581
23905,signal,LH2,PI-SIDIS,19.823,33.106,0.9998,1.0,1.014201,-1.0,1.0,ps6,1.0,24.4568,1.22778
23906,signal,LH2,PI-SIDIS,19.978,33.033,0.9997,1.0,1.01429,-1.0,1.0,ps6,1.0,23.3087,1.20969
23907,signal,LH2,PI-SIDIS,20.094,35.2,0.9996,1.0,1.014202,-1.0,1.0,ps6,1.0,21.4407,1.1608
23908,signal,LH2,PI-SIDIS,10.184,19.046,0.9999,1.0,1.007653,-1.0,1.0,ps6,1.0,20.5671,1.33247
23942,signal,LH2,PI-SIDIS,10.138,16.131,0.9997,1.0,1.00759,-1.0,1.0,ps6,1.0,26.4548,1.57089
23943,signal,LH2,PI-SIDIS,10.111,4.965,0.9985,1.0,1.007563,-1.0,1.0,ps6,1.0,26.164,2.81924
23944,signal,LH2,PI-SIDIS,20.197,33.792,0.9998,1.0,1.014561,-1.0,1.0,ps6,1.0,22.1583,1.18854
23945,signal,LH2,PI-SIDIS,19.854,21.571,0.9999,1.0,1.014259,-1.0,1.0,ps6,1.0,24.2398,1.52744
23946,signal,LH2,PI-SIDIS,20.314,35.189,0.9998,1.0,1.014369,-1.0,1.0,ps6,1.0,22.9946,1.17914
23947,signal,LH2,PI-SIDIS,20.257,34.653,0.9998,1.0,1.0142,-1.0,1.0,ps6,1.0,21.6138,1.17021
23950,signal,LH2,PI-SIDIS,20.251,40.576,0.9998,1.0,1.014514,-1.0,1.0,ps6,1.0,21.9664,1.07606
23951,signal,LH2,PI-SIDIS,20.469,43.393,0.9997,1.0,1.014452,-1.0,1.0,ps6,1.0,23.7822,1.05923
23952,signal,LH2,PI-SIDIS,20.148,35.251,0.9996,1.0,1.014518,-1.0,1.0,ps6,1.0,23.5475,1.17011
23953,signal,LH2,PI-SIDIS,20.139,34.804,0.9999,1.0,1.014506,-1.0,1.0,ps6,1.0,23.407,1.18617
23954,signal,LH2,PI-SIDIS,10.018,17.911,0.9996,1.0,1.007511,-1.0,1.0,ps6,1.0,23.2582,1.43426
24598,positron,LH2,PI-SIDIS,20.189,56.848,0.9965,1.0,1.014633,-1.0,1.0,ps6,1.0,0.807014,0.215982
24599,positron,LH2,PI-SIDIS,20.348,57.747,0.9972,1.0,1.014819,-1.0,1.0,ps6,1.0,0.274053,0.190925
