run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
24978,signal,LH2,HMSDIS,16879.131,0.9986,0.9967,95.6427,34.2792,1.013034,-1.0,-1.0,ps5,-1.0
24983,dummy,Dummy,HMSDIS,12146.362,0.9984,0.98553,96.3196,33.1451,1.0,-1.0,-1.0,ps5,-1.0
