category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,25499,14.115,1403.06,19.1377,0.0428966,60.1866,0.820941,56.2979,0.7679,58.9963,0.804706,58.9963,0.804706,60.1866,0.820941,25.06,1,0.9994,0.954262,0.980224,50,1306.91,1259.96,1171.59,1049.28,1.00493,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25499_-1.root",OK,1,""
signal,25500,14.07,1303.46,18.5373,0.0459344,59.8738,0.851502,55.9535,0.795749,58.6973,0.83477,58.6973,0.83477,59.8738,0.851502,23.424,1,0.9994,0.953255,0.980351,50,1302.46,1255.52,1167.63,1046.07,1.00492,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25500_-1.root",OK,1,""
signal,25501,14.095,1428.56,19.4446,0.0420393,60.0557,0.817435,56.0022,0.762262,58.8718,0.801321,58.8718,0.801321,60.0557,0.817435,25.65,1,0.9994,0.951257,0.980287,50,1305.24,1257.04,1169.56,1047.9,1.00492,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25501_-1.root",OK,1,""
signal,25502,14.114,1421.48,19.4029,0.0418934,59.5505,0.812855,55.5796,0.758653,58.3732,0.796784,58.3732,0.796784,59.5505,0.812855,25.717,1,0.9994,0.952143,0.98023,50,1306.77,1259.08,1171.38,1049.67,1.00493,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25502_-1.root",OK,1,""
signal,25503,14.075,1382.81,19.1112,0.0429574,59.4021,0.820969,55.5046,0.767103,58.2339,0.804823,58.2339,0.804823,59.4021,0.820969,25.051,1,0.9994,0.953132,0.980333,50,1302.81,1255.75,1168.23,1047,1.00492,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25503_-1.root",OK,1,""
signal,25504,7.089,725.4,12.3292,0.0830774,60.2644,1.02428,57.6422,0.979713,59.9341,1.01867,59.9341,1.01867,60.2644,1.02428,12.622,1,0.9995,0.961759,0.99452,50,675.518,650.909,605.219,539.442,1.00248,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25504_-1.root",OK,1,""
signal,25505,7.101,734.85,12.365,0.0828236,60.8629,1.02411,58.1204,0.977967,60.5284,1.01849,60.5284,1.01849,60.8629,1.02411,12.68,1,0.9996,0.960217,0.994504,50,676.548,651.95,606.089,540.124,1.00248,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25505_-1.root",OK,1,""
signal,25515,11.157,175.275,6.48934,0.355566,62.3218,2.30739,58.6469,2.17133,61.526,2.27793,61.526,2.27793,62.3218,2.30739,3.003,1,0.9991,0.953204,0.987231,50,1041.45,1004.18,933.649,835.906,1.0039,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25515_-1.root",OK,1,""
signal,25516,12.98,1104.15,16.8882,0.0517733,57.1654,0.874355,53.6561,0.820679,56.1961,0.859529,56.1961,0.859529,57.1654,0.874355,20.684,1,0.9994,0.9548,0.983044,50,1206.14,1162.73,1081.65,968.698,1.00453,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25516_-1.root",OK,1,""
signal,25517,13.098,1236.68,17.7285,0.0495419,61.2673,0.878304,57.3164,0.821666,60.2097,0.863144,60.2097,0.863144,61.2673,0.878304,21.688,1,0.9994,0.951946,0.982739,50,1218.59,1173.55,1091.8,976.427,1.00457,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25517_-1.root",OK,1,""
