category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,25181,47.421,2067.83,21.9123,0.0131501,27.1922,0.288149,25.5886,0.271157,26.8316,0.284328,26.8316,0.284328,27.1922,0.288149,83.689,1,0.999,0.953677,0.986739,50,1120.97,1067.98,926.529,781.853,1.03459,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25181_-1.root",OK,1,""
signal,25182,45.137,1713.45,19.9635,0.0155645,26.6689,0.310722,25.1444,0.292959,26.3467,0.306968,26.3467,0.306968,26.6689,0.310722,70.45,1,0.9991,0.954365,0.987919,50,1067.81,1017.92,883.137,745.237,1.0329,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25182_-1.root",OK,1,""
signal,25183,47.445,1523.59,18.8447,0.0192171,29.2789,0.362139,25.2337,0.312106,28.889,0.357317,28.889,0.357317,29.2789,0.362139,62.486,1,0.999,0.87347,0.986685,50,1126.29,1069.07,927.362,782.947,1.03386,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25183_-1.root",OK,1,""
signal,25184,25.139,1140.15,14.8528,0.0261539,29.8194,0.38846,26.2631,0.342132,29.6962,0.386855,29.6962,0.386855,29.8194,0.38846,44.246,1,0.999,0.884393,0.995869,50,619.541,588.41,509.628,426.064,1.01818,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25184_-1.root",OK,1,""
signal,25185,24.787,1114.05,14.6515,0.0249348,27.7786,0.365332,26.6679,0.350725,27.6672,0.363868,27.6672,0.363868,27.7786,0.365332,42.547,1,0.9991,0.963882,0.995991,50,607.85,580.512,502.702,420.208,1.01757,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25185_-1.root",OK,1,""
signal,25187,25.162,1091.85,14.5848,0.0246988,26.9674,0.360226,25.86,0.345434,26.8563,0.358742,26.8563,0.358742,26.9674,0.360226,43.043,1,0.9991,0.962904,0.995879,50,616.475,588.754,509.768,425.994,1.01854,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25187_-1.root",OK,1,""
signal,25203,43.626,2661.52,24.5075,0.0101106,26.9097,0.247787,25.4412,0.234264,26.6042,0.244973,26.6042,0.244973,26.9097,0.247787,108.65,1,0.999,0.956284,0.988645,50,1039.06,984.611,854.001,719.837,1.03753,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25203_-1.root",OK,1,""
signal,25204,22.351,1171.27,14.8315,0.0237385,27.8043,0.352078,26.7177,0.338318,27.713,0.350922,27.713,0.350922,27.8043,0.352078,44.598,1,0.9991,0.964083,0.996716,50,549.122,524.52,454.377,379.596,1.0164,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25204_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,27.5977,0.114552,76.5351,7,10.9336,6.99273e-14,8
