run,spec,run_type,target,hms_p,shms_p,fit_variable,all_events,selected_events,fit_mean,fit_sigma,fit_entries,fit_attempted,fit_status,fit_valid,covariance_status,fit_chi2,fit_ndf,fit_chi2_ndf,fit_edm,candidate_mean,candidate_sigma,failure_reason,status
27337,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,128806,2461,49.7601,0.369788,2461,1,0,1,3,3.53497,3,1.17832,6.79206e-08,49.7601,0.369788,,OK
27338,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,150204,2859,49.736,0.358435,2859,1,0,1,3,1.05584,3,0.351948,2.06697e-06,49.736,0.358435,,OK
27339,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,146137,2816,49.7341,0.389137,2816,1,0,1,3,2.1375,3,0.712498,1.48678e-05,49.7341,0.389137,,OK
27340,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,135491,2663,49.6715,0.332681,2663,1,0,1,3,1.05307,3,0.351023,9.16942e-06,49.6715,0.332681,,OK
27341,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,141717,2626,49.653,0.333281,2626,1,0,1,3,2.629,3,0.876333,1.21012e-06,49.653,0.333281,,OK
27342,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,63983,1093,49.6289,0.323398,1093,1,0,1,3,7.86866,3,2.62289,1.0425e-07,49.6289,0.323398,,OK
27343,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,140223,2662,49.4101,0.398469,2662,1,0,1,3,2.32391,3,0.774635,2.77969e-06,49.4101,0.398469,,OK
27344,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,156160,2928,49.3705,0.362611,2928,1,0,1,3,3.83532,3,1.27844,1.0972e-06,49.3705,0.362611,,OK
27345,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,137775,2589,49.0527,0.252407,2589,1,0,1,3,5.44976,3,1.81659,9.94556e-08,49.0527,0.252407,,OK
27347,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,142741,2771,49.4429,0.476169,2771,1,0,1,3,9.74996,3,3.24999,2.45141e-06,49.4429,0.476169,,OK
27348,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,148068,2903,51.2427,0.35147,2903,1,0,1,3,1.31567,3,0.438557,8.50177e-07,51.2427,0.35147,,OK
27349,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,180327,3558,51.2872,0.324363,3558,1,0,1,3,7.16885,3,2.38962,2.78436e-06,51.2872,0.324363,,OK
27350,coin,PI+SIDIS,Cu,-1.165,2.978,CTime.ePiCoinTime_ROC2,190046,3847,51.2284,0.247663,3847,1,0,1,3,8.59031,3,2.86344,4.82781e-06,51.2284,0.247663,,OK
27358,coin,PI-SIDIS,LH2,-1.165,-3.837,CTime.ePiCoinTime_ROC2,98112,1320,51.3127,0.374809,1320,1,0,1,3,6.46371,3,2.15457,1.07456e-05,51.3127,0.374809,,OK
27376,coin,PI-SIDIS,Dummy,-1.165,-3.837,CTime.ePiCoinTime_ROC2,23294,55,51.329,0.309674,55,1,0,1,3,1.56333,3,0.521109,3.44421e-08,51.329,0.309674,,OK
27389,coin,PI-SIDIS,LH2,-1.165,-3.837,CTime.ePiCoinTime_ROC2,93993,1378,51.2672,0.395557,1378,1,0,1,3,4.75081,3,1.5836,1.36891e-06,51.2672,0.395557,,OK
27396,coin,PI-SIDIS,Dummy,-1.165,-3.837,CTime.ePiCoinTime_ROC2,23869,82,51.2693,0.278736,82,1,0,1,3,0.830791,3,0.27693,5.06395e-08,51.2693,0.278736,,OK
27409,coin,PI-SIDIS,LD2,-1.165,-2.978,CTime.ePiCoinTime_ROC2,124342,2571,51.3322,0.33802,2571,1,0,1,3,5.53002,3,1.84334,1.78476e-05,51.3322,0.33802,,OK
27414,coin,PI-SIDIS,LD2,-1.165,-2.978,CTime.ePiCoinTime_ROC2,114844,2331,51.2648,0.29735,2331,1,0,1,3,0.940358,2,0.470179,7.29624e-06,51.2648,0.29735,,OK
27418,coin,PI-SIDIS,LH2,-1.165,-2.978,CTime.ePiCoinTime_ROC2,82604,2389,51.2112,0.324728,2389,1,0,1,3,6.49315,3,2.16438,5.60544e-06,51.2112,0.324728,,OK
27419,coin,PI-SIDIS,LH2,-1.165,-2.978,CTime.ePiCoinTime_ROC2,60918,1718,51.2178,0.324032,1718,1,0,1,3,7.77764,3,2.59255,2.50093e-06,51.2178,0.324032,,OK
27437,coin,PI-SIDIS,Dummy,-1.165,-2.978,CTime.ePiCoinTime_ROC2,33260,196,51.1921,0.298763,196,1,0,1,3,1.29799,2,0.648993,2.33656e-06,51.1921,0.298763,,OK
27440,coin,PI-SIDIS,LD2,-1.165,-2.978,CTime.ePiCoinTime_ROC2,108901,2126,51.2113,0.325205,2126,1,0,1,3,9.11351,3,3.03784,1.03545e-07,51.2113,0.325205,,OK
27442,coin,PI-SIDIS,LH2,-1.165,-2.738,CTime.ePiCoinTime_ROC2,407675,20331,51.2287,0.340373,20331,1,0,1,3,7.81074,3,2.60358,5.87302e-06,51.2287,0.340373,,OK
27445,coin,PI-SIDIS,LH2,-1.165,-2.738,CTime.ePiCoinTime_ROC2,453123,22608,51.2343,0.330037,22608,1,0,1,3,20.8377,3,6.9459,1.39509e-06,51.2343,0.330037,,OK
27446,coin,PI-SIDIS,LH2,-1.165,-2.738,CTime.ePiCoinTime_ROC2,455264,22889,51.2442,0.3271,22889,1,0,1,3,34.7016,3,11.5672,3.27392e-07,51.2442,0.3271,,OK
27447,coin,PI-SIDIS,LH2,-1.165,-2.738,CTime.ePiCoinTime_ROC2,437885,21694,51.2242,0.337846,21694,1,0,1,3,32.3462,3,10.7821,2.81941e-07,51.2242,0.337846,,OK
27641,coin,PI-SIDIS,LH2,-1.165,-2.978,CTime.ePiCoinTime_ROC2,98270,3027,51.2773,0.304626,3027,1,0,1,3,3.16499,3,1.055,1.11895e-07,51.2773,0.304626,,OK
27644,coin,PI+SIDIS,Dummy,-1.165,5.051,CTime.ePiCoinTime_ROC2,3835,36,,,36,0,,,,,,,,,,LOW_STATISTICS,LOW_STATISTICS
27693,coin,PI+SIDIS,LH2,-1.165,2.806,CTime.ePiCoinTime_ROC2,178895,9320,51.2526,0.340809,9320,1,0,1,3,12.6,3,4.20002,3.05799e-07,51.2526,0.340809,,OK
27703,coin,PI-SIDIS,LH2,-1.165,-2.806,CTime.ePiCoinTime_ROC2,183981,7455,51.2164,0.307854,7455,1,0,1,3,11.803,3,3.93432,1.46945e-07,51.2164,0.307854,,OK
27706,coin,PI-SIDIS,LH2,-1.165,-2.806,CTime.ePiCoinTime_ROC2,177218,7123,51.1841,0.320752,7123,1,0,1,3,5.0574,3,1.6858,4.04762e-09,51.1841,0.320752,,OK
27707,coin,PI-SIDIS,LH2,-1.165,-2.806,CTime.ePiCoinTime_ROC2,185434,7558,51.2273,0.292993,7558,1,0,1,3,9.65204,3,3.21735,6.72666e-08,51.2273,0.292993,,OK
27756,coin,PI-SIDIS,LH2,-3.254,-2.661,CTime.ePiCoinTime_ROC2,3377215,481401,51.2007,0.336077,481401,1,0,1,3,356.532,3,118.844,5.74881e-06,51.2007,0.336077,,OK
27758,coin,PI-SIDIS,LH2,-3.254,-2.738,CTime.ePiCoinTime_ROC2,3204756,427369,51.257,0.340384,427369,1,0,1,3,247.714,3,82.5715,5.32856e-06,51.257,0.340384,,OK
27763,coin,PI-SIDIS,Dummy,-3.254,-2.738,CTime.ePiCoinTime_ROC2,499806,64992,51.2782,0.329425,64992,1,0,1,3,98.4866,3,32.8289,8.0534e-07,51.2782,0.329425,,OK
27765,coin,PI-SIDIS,Dummy,-3.254,-2.738,CTime.ePiCoinTime_ROC2,185167,25420,51.4287,0.34623,25420,1,0,1,3,24.521,3,8.17367,4.40376e-06,51.4287,0.34623,,OK
27796,coin,PI+SIDIS,Dummy,-3.254,2.766,CTime.ePiCoinTime_ROC2,426551,44890,51.1958,0.346634,44890,1,0,1,3,167.6,3,55.8666,6.99516e-08,51.1958,0.346634,,OK
27806,coin,PI-SIDIS,Dummy,-3.254,-2.766,CTime.ePiCoinTime_ROC2,527390,70460,51.2187,0.444501,70460,1,0,1,3,4.78287,3,1.59429,4.44621e-07,51.2187,0.444501,,OK
27811,coin,PI-SIDIS,LH2,-3.254,-2.766,CTime.ePiCoinTime_ROC2,557416,75145,51.1995,0.470155,75145,1,0,1,3,18.7839,3,6.26131,1.32176e-05,51.1995,0.470155,,OK
27816,coin,PI-SIDIS,LH2,-3.254,-2.766,CTime.ePiCoinTime_ROC2,663688,89918,51.138,0.473944,89918,1,0,1,3,12.0384,3,4.01281,8.59744e-06,51.138,0.473944,,OK
27819,coin,PI-SIDIS,LH2,-3.254,-2.766,CTime.ePiCoinTime_ROC2,329534,43971,51.0735,0.468099,43971,1,0,1,3,10.7778,3,3.5926,7.16094e-06,51.0735,0.468099,,OK
27833,coin,PI-SIDIS,LH2,-3.254,-2.806,CTime.ePiCoinTime_ROC2,414974,55237,51.209,0.458659,55237,1,0,1,3,3.92416,3,1.30805,3.93032e-07,51.209,0.458659,,OK
27888,coin,PI+SIDIS,LH2,-3.254,2.978,CTime.ePiCoinTime_ROC2,137748,12105,51.2467,0.480504,12105,1,0,1,3,4.00884,3,1.33628,3.33675e-06,51.2467,0.480504,,OK
27936,coin,PI-SIDIS,LH2,-3.254,-3.837,CTime.ePiCoinTime_ROC2,51438,4139,51.1781,0.399555,4139,1,0,1,3,3.8496,3,1.2832,1.73614e-06,51.1781,0.399555,,OK
27948,coin,PI-SIDIS,LH2,-3.254,-3.837,CTime.ePiCoinTime_ROC2,91035,7360,51.1617,0.44718,7360,1,0,1,3,10.3288,3,3.44293,2.23149e-07,51.1617,0.44718,,OK
28108,coin,PI+SIDIS,LH2,-5.343,5.051,CTime.ePiCoinTime_ROC2,384636,55697,51.2579,0.354777,55697,1,0,1,3,196.662,3,65.5539,1.26618e-05,51.2579,0.354777,,OK
28112,coin,PI+SIDIS,LH2,-5.343,2.806,CTime.ePiCoinTime_ROC2,2858311,244135,51.253,0.367818,244135,1,0,1,3,253.879,3,84.6262,2.90694e-07,51.253,0.367818,,OK
28125,coin,PI+SIDIS,LD2,-5.343,2.806,CTime.ePiCoinTime_ROC2,1601016,205051,51.237,0.366524,205051,1,0,1,3,160.894,3,53.6314,7.51967e-07,51.237,0.366524,,OK
28134,coin,PI+SIDIS,LD2,-5.343,2.806,CTime.ePiCoinTime_ROC2,1692069,216151,51.2158,0.362466,216151,1,0,1,3,206.209,3,68.7365,9.73728e-07,51.2158,0.362466,,OK
28139,coin,PI-SIDIS,LH2,-5.343,-2.806,CTime.ePiCoinTime_ROC2,1020734,171907,51.2417,0.352729,171907,1,0,1,3,88.5191,3,29.5064,6.7356e-08,51.2417,0.352729,,OK
28154,coin,PI-SIDIS,LH2,-5.343,-2.806,CTime.ePiCoinTime_ROC2,1222620,196076,51.2661,0.357772,196076,1,0,1,3,125.719,3,41.9065,5.99966e-07,51.2661,0.357772,,OK
28180,coin,PI+SIDIS,LH2,-5.343,3.837,CTime.ePiCoinTime_ROC2,868325,113191,51.2636,0.377808,113191,1,0,1,3,145.023,3,48.3411,3.78471e-07,51.2636,0.377808,,OK
28181,coin,PI+SIDIS,LH2,-5.343,3.837,CTime.ePiCoinTime_ROC2,811640,105959,51.3074,0.353791,105959,1,0,1,3,144.752,3,48.2505,1.20662e-07,51.3074,0.353791,,OK
28182,coin,PI+SIDIS,LH2,-5.343,3.837,CTime.ePiCoinTime_ROC2,637487,82620,51.2998,0.350819,82620,1,0,1,3,99.4167,3,33.1389,7.35145e-08,51.2998,0.350819,,OK
28183,coin,PI+SIDIS,LH2,-5.343,3.837,CTime.ePiCoinTime_ROC2,857743,111753,51.2624,0.376051,111753,1,0,1,3,158.277,3,52.759,1.02232e-07,51.2624,0.376051,,OK
28184,coin,PI+SIDIS,Dummy,-5.343,3.837,CTime.ePiCoinTime_ROC2,65325,6598,51.2874,0.373958,6598,1,0,1,3,18.7747,3,6.25824,1.10212e-08,51.2874,0.373958,,OK
28185,coin,PI+SIDIS,Dummy,-5.343,3.837,CTime.ePiCoinTime_ROC2,74118,7551,51.3119,0.34655,7551,1,0,1,3,38.4453,3,12.8151,7.68392e-06,51.3119,0.34655,,OK
28186,coin,PI+SIDIS,Dummy,-5.343,3.837,CTime.ePiCoinTime_ROC2,70189,7094,51.3461,0.389515,7094,1,0,1,3,26.8526,3,8.95086,5.0947e-06,51.3461,0.389515,,OK
28187,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,933598,111081,51.2436,0.389317,111081,1,0,1,3,98.8544,3,32.9515,8.28684e-07,51.2436,0.389317,,OK
28188,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1016255,121959,51.2277,0.38482,121959,1,0,1,3,86.82,3,28.94,8.94919e-07,51.2277,0.38482,,OK
28189,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,961074,114981,51.2695,0.381602,114981,1,0,1,3,75.8919,3,25.2973,1.95561e-07,51.2695,0.381602,,OK
28190,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1015842,122272,51.2737,0.378824,122272,1,0,1,3,60.0278,3,20.0093,2.83365e-06,51.2737,0.378824,,OK
28191,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,143314,13123,51.2926,0.371036,13123,1,0,1,3,34.8041,3,11.6014,6.00238e-06,51.2926,0.371036,,OK
28192,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,99953,9018,51.2907,0.34892,9018,1,0,1,3,12.1529,3,4.05096,1.90257e-07,51.2907,0.34892,,OK
28193,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,781895,82117,51.2452,0.386337,82117,1,0,1,3,95.0157,3,31.6719,7.47988e-07,51.2452,0.386337,,OK
28194,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,813849,86100,51.2407,0.387364,86100,1,0,1,3,59.092,3,19.6973,9.81638e-06,51.2407,0.387364,,OK
28195,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,928634,98178,51.2355,0.382472,98178,1,0,1,3,87.5936,3,29.1979,1.11989e-05,51.2355,0.382472,,OK
28196,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,651884,59922,51.2301,0.385388,59922,1,0,1,3,22.3537,3,7.45122,3.92378e-06,51.2301,0.385388,,OK
28197,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,651009,59750,51.2364,0.38627,59750,1,0,1,3,30.0834,3,10.0278,1.17416e-07,51.2364,0.38627,,OK
28198,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,699700,64660,51.2404,0.382086,64660,1,0,1,3,30.7582,3,10.2527,5.79314e-07,51.2404,0.382086,,OK
28199,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,869410,99281,51.2399,0.380243,99281,1,0,1,3,59.9007,3,19.9669,4.39673e-06,51.2399,0.380243,,OK
28200,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,951048,108309,51.2361,0.385045,108309,1,0,1,3,48.3181,3,16.106,1.87625e-05,51.2361,0.385045,,OK
28201,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,947404,108321,51.2328,0.389269,108321,1,0,1,3,74.4247,3,24.8082,1.45133e-07,51.2328,0.389269,,OK
28202,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,907670,103265,51.2379,0.383268,103265,1,0,1,3,81.1114,3,27.0371,3.84373e-07,51.2379,0.383268,,OK
28203,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,863891,98542,51.2376,0.378814,98542,1,0,1,3,73.3713,3,24.4571,5.26536e-08,51.2376,0.378814,,OK
28204,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,577447,65017,51.2318,0.380745,65017,1,0,1,3,47.3909,3,15.797,2.93841e-06,51.2318,0.380745,,OK
28205,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1214373,138639,51.2281,0.387048,138639,1,0,1,3,106.075,3,35.3584,7.34611e-06,51.2281,0.387048,,OK
28206,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,148347,13490,51.2979,0.319309,13490,1,0,1,3,28.9775,3,9.65917,1.13249e-05,51.2979,0.319309,,OK
28207,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,864725,90807,51.265,0.378969,90807,1,0,1,3,86.1039,3,28.7013,8.57643e-08,51.265,0.378969,,OK
28208,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,585420,53379,51.2471,0.378986,53379,1,0,1,3,46.1525,3,15.3842,4.31951e-06,51.2471,0.378986,,OK
28209,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,859692,78950,51.2387,0.386202,78950,1,0,1,3,34.248,3,11.416,3.66472e-06,51.2387,0.386202,,OK
28210,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,898614,107546,51.2217,0.382974,107546,1,0,1,3,79.4054,3,26.4685,4.13562e-07,51.2217,0.382974,,OK
28211,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,426624,50334,51.258,0.380431,50334,1,0,1,3,57.022,3,19.0073,4.05885e-07,51.258,0.380431,,OK
28212,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,356016,41223,51.3083,0.322152,41223,1,0,1,3,42.078,3,14.026,1.13992e-05,51.3083,0.322152,,OK
28213,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,175176,19211,51.3233,0.329758,19211,1,0,1,3,44.1432,3,14.7144,2.85294e-07,51.3233,0.329758,,OK
28214,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,94940,8942,51.2902,0.370377,8942,1,0,1,3,25.4311,3,8.47702,6.02363e-06,51.2902,0.370377,,OK
28215,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,601969,71719,51.22,0.383687,71719,1,0,1,3,56.2184,3,18.7395,6.71757e-06,51.22,0.383687,,OK
28216,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,467782,55478,51.231,0.368843,55478,1,0,1,3,69.9007,3,23.3002,3.04946e-07,51.231,0.368843,,OK
28217,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,322437,37149,51.2711,0.368961,37149,1,0,1,3,38.7756,3,12.9252,5.02043e-06,51.2711,0.368961,,OK
28218,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,184340,20097,51.3141,0.333422,20097,1,0,1,3,65.9262,3,21.9754,4.50811e-07,51.3141,0.333422,,OK
28219,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,84178,7830,51.3145,0.326161,7830,1,0,1,3,27.629,3,9.20966,3.6139e-06,51.3145,0.326161,,OK
28220,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,988539,105381,51.2357,0.376893,105381,1,0,1,3,141.765,3,47.255,2.04225e-07,51.2357,0.376893,,OK
28221,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1160173,123480,51.2447,0.372929,123480,1,0,1,3,165.394,3,55.1312,9.77686e-07,51.2447,0.372929,,OK
28222,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1143357,121812,51.2832,0.371963,121812,1,0,1,3,168.024,3,56.0081,9.53327e-08,51.2832,0.371963,,OK
28223,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1542097,122002,51.2823,0.367592,122002,1,0,1,3,128.752,3,42.9173,2.34441e-07,51.2823,0.367592,,OK
28226,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,109031,9099,51.277,0.357304,9099,1,0,1,3,18.6752,3,6.22505,9.84894e-07,51.277,0.357304,,OK
28227,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,92625,7433,51.3133,0.307252,7433,1,0,1,3,47.7782,3,15.9261,6.15652e-07,51.3133,0.307252,,OK
28228,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,105416,8600,51.3296,0.341254,8600,1,0,1,3,41.8045,3,13.9348,1.18517e-06,51.3296,0.341254,,OK
28230,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,820532,76182,51.2477,0.373763,76182,1,0,1,3,88.1914,3,29.3971,1.98903e-07,51.2477,0.373763,,OK
28231,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,705822,64829,51.2577,0.379033,64829,1,0,1,3,49.4148,3,16.4716,1.28965e-07,51.2577,0.379033,,OK
28233,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,1020040,81842,51.2512,0.380284,81842,1,0,1,3,67.1811,3,22.3937,3.63366e-07,51.2512,0.380284,,OK
28234,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,1039188,83873,51.2353,0.384038,83873,1,0,1,3,80.2672,3,26.7557,1.3426e-06,51.2353,0.384038,,OK
28237,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,407935,32857,51.239,0.387137,32857,1,0,1,3,25.126,3,8.37532,1.10308e-06,51.239,0.387137,,OK
28240,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1416455,143075,51.2475,0.38043,143075,1,0,1,3,149.72,3,49.9065,8.2599e-08,51.2475,0.38043,,OK
28241,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1247945,126047,51.2513,0.385375,126047,1,0,1,3,84.2626,3,28.0875,1.01656e-06,51.2513,0.385375,,OK
28242,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1546633,156781,51.2548,0.381868,156781,1,0,1,3,124.99,3,41.6632,3.84237e-08,51.2548,0.381868,,OK
28243,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,1494883,150410,51.2548,0.381721,150410,1,0,1,3,103.52,3,34.5067,1.25971e-05,51.2548,0.381721,,OK
28245,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,923518,81195,51.2855,0.377201,81195,1,0,1,3,121.648,3,40.5494,3.28116e-06,51.2855,0.377201,,OK
28246,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,2273493,199804,51.2608,0.386575,199804,1,0,1,3,132.621,3,44.2069,1.1797e-07,51.2608,0.386575,,OK
28248,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,81158,5940,51.319,0.345127,5940,1,0,1,3,15.2111,3,5.07037,3.03889e-06,51.319,0.345127,,OK
28249,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,82437,6020,51.3221,0.367789,6020,1,0,1,3,3.38604,3,1.12868,6.3692e-07,51.3221,0.367789,,OK
28250,coin,PI+SIDIS,Dummy,-5.343,2.978,CTime.ePiCoinTime_ROC2,87664,6549,51.2985,0.309133,6549,1,0,1,3,12.4947,3,4.16489,3.14539e-07,51.2985,0.309133,,OK
28252,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,526166,42564,51.2869,0.38911,42564,1,0,1,3,2.44913,3,0.816376,1.09653e-08,51.2869,0.38911,,OK
28253,coin,PI+SIDIS,C,-5.343,2.978,CTime.ePiCoinTime_ROC2,562230,45937,51.2946,0.403029,45937,1,0,1,3,15.2379,3,5.07928,1.07964e-05,51.2946,0.403029,,OK
28256,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,716665,49791,51.2794,0.401147,49791,1,0,1,3,7.70026,3,2.56675,3.17924e-06,51.2794,0.401147,,OK
28257,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,657486,45239,51.2742,0.391914,45239,1,0,1,3,27.2264,3,9.07546,3.11747e-08,51.2742,0.391914,,OK
28258,coin,PI+SIDIS,Cu,-5.343,2.978,CTime.ePiCoinTime_ROC2,614004,42589,51.2727,0.401825,42589,1,0,1,3,27.1757,3,9.05856,4.73376e-06,51.2727,0.401825,,OK
28260,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,541391,50707,51.2742,0.376402,50707,1,0,1,3,54.0889,3,18.0296,1.11544e-06,51.2742,0.376402,,OK
28261,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,517546,48478,51.291,0.37827,48478,1,0,1,3,97.7914,3,32.5971,1.25544e-06,51.291,0.37827,,OK
28262,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,597969,56594,51.3355,0.353362,56594,1,0,1,3,123.146,3,41.0488,9.58697e-07,51.3355,0.353362,,OK
28263,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,651640,61239,51.322,0.364183,61239,1,0,1,3,64.5353,3,21.5118,5.82047e-06,51.322,0.364183,,OK
28264,coin,PI+SIDIS,LH2,-5.343,2.978,CTime.ePiCoinTime_ROC2,791228,57333,51.2869,0.420799,57333,1,0,1,3,5.10176,3,1.70059,6.01505e-08,51.2869,0.420799,,OK
28267,coin,PI+SIDIS,LD2,-5.343,2.978,CTime.ePiCoinTime_ROC2,2177541,191383,51.3071,0.42724,191383,1,0,1,3,5.23845,3,1.74615,6.37926e-07,51.3071,0.42724,,OK
28270,coin,PI-SIDIS,LD2,-5.343,-5.154,CTime.ePiCoinTime_ROC2,193594,13115,51.2938,0.399567,13115,1,0,1,3,12.3232,3,4.10774,6.80176e-09,51.2938,0.399567,,OK
28306,coin,PI-SIDIS,LH2,-5.343,-3.837,CTime.ePiCoinTime_ROC2,343151,49886,51.2626,0.355264,49886,1,0,1,3,69.0913,3,23.0304,4.60081e-06,51.2626,0.355264,,OK
28307,coin,PI-SIDIS,LH2,-5.343,-3.837,CTime.ePiCoinTime_ROC2,241613,34395,51.2751,0.356841,34395,1,0,1,3,46.3953,3,15.4651,6.75552e-09,51.2751,0.356841,,OK
28308,coin,PI-SIDIS,LH2,-5.343,-3.837,CTime.ePiCoinTime_ROC2,351059,50714,51.2724,0.356872,50714,1,0,1,3,125.724,3,41.908,2.74258e-08,51.2724,0.356872,,OK
28309,coin,PI-SIDIS,LH2,-5.343,-3.837,CTime.ePiCoinTime_ROC2,296983,42463,51.2718,0.34924,42463,1,0,1,3,60.2133,3,20.0711,7.69455e-09,51.2718,0.34924,,OK
