run,spec,run_type,target,hms_p,shms_p,fit_variable,all_events,selected_events,fit_mean,fit_sigma,fit_entries,fit_attempted,fit_status,fit_valid,covariance_status,fit_chi2,fit_ndf,fit_chi2_ndf,fit_edm,candidate_mean,candidate_sigma,failure_reason,status
27143,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,311781,14041,51.2372,0.38974,14041,1,0,1,3,9.71057,3,3.23686,4.61656e-07,51.2372,0.38974,,OK
27144,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,307212,13818,51.2482,0.3595,13818,1,0,1,3,6.93328,3,2.31109,6.7457e-06,51.2482,0.3595,,OK
27145,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,280256,12615,51.3251,0.367241,12615,1,0,1,3,1.03441,3,0.344803,9.76701e-07,51.3251,0.367241,,OK
27146,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,353716,16017,51.2768,0.361761,16017,1,0,1,3,7.68967,3,2.56322,3.18354e-07,51.2768,0.361761,,OK
27147,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,316450,14340,51.2637,0.346988,14340,1,0,1,3,2.01452,3,0.671508,6.45242e-06,51.2637,0.346988,,OK
27148,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,72673,3123,51.2482,0.37194,3123,1,0,1,3,8.79838,3,2.93279,1.19887e-05,51.2482,0.37194,,OK
27149,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,195168,8874,51.2754,0.409242,8874,1,0,1,3,1.19261,3,0.397538,6.34156e-06,51.2754,0.409242,,OK
27150,coin,PI-SIDIS,Dummy,-1.165,-2.766,CTime.ePiCoinTime_ROC2,111765,4152,51.319,0.336383,4152,1,0,1,3,0.873729,3,0.291243,5.98407e-06,51.319,0.336383,,OK
27151,coin,PI-SIDIS,Dummy,-1.165,-2.766,CTime.ePiCoinTime_ROC2,108022,4104,51.3496,0.373613,4104,1,0,1,3,2.22591,3,0.741969,1.70085e-07,51.3496,0.373613,,OK
27152,coin,PI-SIDIS,Dummy,-1.165,-2.766,CTime.ePiCoinTime_ROC2,92921,3525,51.2728,0.274739,3525,1,0,1,3,2.77102,3,0.923672,1.9018e-06,51.2728,0.274739,,OK
27153,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,101744,4404,51.2535,0.332971,4404,1,0,1,3,15.126,3,5.04201,1.40694e-07,51.2535,0.332971,,OK
27154,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,345175,15515,51.4685,0.365461,15515,1,0,1,3,3.2311,3,1.07703,7.36721e-06,51.4685,0.365461,,OK
27155,coin,PI-SIDIS,LH2,-1.165,-2.766,CTime.ePiCoinTime_ROC2,282427,12636,51.5001,0.380738,12636,1,0,1,3,2.79141,3,0.930469,2.2598e-06,51.5001,0.380738,,OK
27156,coin,PI+SIDIS,LH2,-1.165,4.978,CTime.ePiCoinTime_ROC2,140243,5510,51.0513,0.385983,5510,1,0,1,3,7.79797,3,2.59932,2.35982e-06,51.0513,0.385983,,OK
27157,coin,PI+SIDIS,LH2,-1.165,4.978,CTime.ePiCoinTime_ROC2,48950,1651,51.1003,0.322136,1651,1,0,1,3,0.959601,3,0.319867,4.36512e-08,51.1003,0.322136,,OK
27158,coin,PI+SIDIS,LH2,-1.165,4.978,CTime.ePiCoinTime_ROC2,126421,5100,51.1254,0.397182,5100,1,0,1,3,3.19383,3,1.06461,1.67752e-05,51.1254,0.397182,,OK
27160,coin,PI+SIDIS,Dummy,-1.165,4.978,CTime.ePiCoinTime_ROC2,30587,613,51.1421,0.393354,613,1,0,1,3,4.712,3,1.57067,9.66911e-06,51.1421,0.393354,,OK
27162,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,61882,3517,51.0968,0.35052,3517,1,0,1,3,5.14623,3,1.71541,2.64891e-07,51.0968,0.35052,,OK
27163,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,321722,20047,51.1909,0.362059,20047,1,0,1,3,6.47483,3,2.15828,1.23917e-05,51.1909,0.362059,,OK
27164,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,315458,19425,51.1659,0.402558,19425,1,0,1,3,15.2418,3,5.08059,2.21136e-06,51.1659,0.402558,,OK
27165,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,315967,19328,51.136,0.333248,19328,1,0,1,3,9.62103,3,3.20701,1.2802e-08,51.136,0.333248,,OK
27166,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,346049,21351,51.201,0.383858,21351,1,0,1,3,8.08593,3,2.69531,3.13829e-06,51.201,0.383858,,OK
27167,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,343566,21034,51.1895,0.382552,21034,1,0,1,3,8.24265,3,2.74755,4.50532e-08,51.1895,0.382552,,OK
27168,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,347694,21163,51.0463,0.358748,21163,1,0,1,3,3.39827,3,1.13276,7.18571e-07,51.0463,0.358748,,OK
27169,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,314764,19195,51.0346,0.327365,19195,1,0,1,3,10.1565,3,3.38551,1.28926e-07,51.0346,0.327365,,OK
27170,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,297981,18298,51.016,0.396681,18298,1,0,1,3,4.32509,3,1.4417,1.24957e-05,51.016,0.396681,,OK
27171,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,5723140,22621,51.0155,0.374827,22621,1,0,1,3,5.90087,3,1.96696,1.14436e-05,51.0155,0.374827,,OK
27172,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,206729,12959,51.0055,0.409556,12959,1,0,1,3,2.9431,3,0.981033,4.0446e-06,51.0055,0.409556,,OK
27173,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,194940,12042,51.0177,0.374537,12042,1,0,1,3,2.61346,3,0.871155,1.46259e-08,51.0177,0.374537,,OK
27176,coin,PI+SIDIS,Dummy,-1.165,2.766,CTime.ePiCoinTime_ROC2,92874,4702,51.0162,0.363219,4702,1,0,1,3,10.0619,3,3.35397,4.93867e-06,51.0162,0.363219,,OK
27177,coin,PI+SIDIS,Dummy,-1.165,2.766,CTime.ePiCoinTime_ROC2,89479,4483,51.0633,0.363123,4483,1,0,1,3,1.8571,3,0.619034,7.33529e-09,51.0633,0.363123,,OK
27178,coin,PI+SIDIS,Dummy,-1.165,2.766,CTime.ePiCoinTime_ROC2,92787,4628,51.0369,0.309196,4628,1,0,1,3,3.10556,3,1.03519,8.16751e-07,51.0369,0.309196,,OK
27180,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,334795,20238,51.0054,0.394154,20238,1,0,1,3,8.07211,3,2.6907,7.66085e-07,51.0054,0.394154,,OK
27181,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,297185,18108,51.0049,0.390113,18108,1,0,1,3,4.76875,3,1.58958,5.45761e-07,51.0049,0.390113,,OK
27182,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,353967,21592,51.0308,0.377218,21592,1,0,1,3,5.3083,3,1.76943,1.32539e-06,51.0308,0.377218,,OK
27183,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,365872,22448,51.0263,0.400465,22448,1,0,1,3,3.28998,3,1.09666,3.27537e-06,51.0263,0.400465,,OK
27184,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,363859,22072,51.0372,0.390754,22072,1,0,1,3,9.88104,3,3.29368,5.38284e-07,51.0372,0.390754,,OK
27185,coin,PI+SIDIS,LH2,-1.165,2.766,CTime.ePiCoinTime_ROC2,382284,23799,50.9996,0.40134,23799,1,0,1,3,5.70299,3,1.901,1.02817e-05,50.9996,0.40134,,OK
27186,coin,PI+SIDIS,Dummy,-1.165,2.766,CTime.ePiCoinTime_ROC2,98307,4987,51.0546,0.305418,4987,1,0,1,3,2.34566,3,0.781885,5.99849e-08,51.0546,0.305418,,OK
27187,coin,PI+SIDIS,Dummy,-1.165,2.766,CTime.ePiCoinTime_ROC2,73356,3397,51.0496,0.41117,3397,1,0,1,3,3.17596,3,1.05865,3.78985e-06,51.0496,0.41117,,OK
27188,coin,PI+SIDIS,Dummy,-1.165,2.766,CTime.ePiCoinTime_ROC2,123009,6122,51.0388,0.329739,6122,1,0,1,3,8.23548,3,2.74516,4.28181e-06,51.0388,0.329739,,OK
27189,coin,PI+SIDIS,LH2,-1.165,5.154,CTime.ePiCoinTime_ROC2,20800,194,51.1387,0.364716,194,1,0,1,3,6.89054,3,2.29685,1.13981e-06,51.1387,0.364716,,OK
27190,coin,PI+SIDIS,LH2,-1.165,5.154,CTime.ePiCoinTime_ROC2,30054,427,51.1165,0.337687,427,1,0,1,3,1.477,3,0.492334,7.38952e-08,51.1165,0.337687,,OK
27191,coin,PI+SIDIS,LH2,-1.165,5.154,CTime.ePiCoinTime_ROC2,30885,523,51.0712,0.353684,523,1,0,1,3,2.951,3,0.983668,1.13349e-07,51.0712,0.353684,,OK
27195,coin,PI+SIDIS,Dummy,-1.165,5.154,CTime.ePiCoinTime_ROC2,18606,37,,,37,0,,,,,,,,,,LOW_STATISTICS,LOW_STATISTICS
27196,coin,PI+SIDIS,Dummy,-1.165,5.154,CTime.ePiCoinTime_ROC2,18076,44,,,44,0,,,,,,,,,,LOW_STATISTICS,LOW_STATISTICS
27198,coin,PI+SIDIS,LH2,-1.165,5.154,CTime.ePiCoinTime_ROC2,27154,428,51.0035,0.337109,428,1,0,1,3,1.87338,3,0.624461,9.29953e-07,51.0035,0.337109,,OK
27199,coin,PI+SIDIS,LH2,-1.165,5.154,CTime.ePiCoinTime_ROC2,27205,501,51.1058,0.349411,501,1,0,1,3,1.41868,3,0.472893,3.96857e-06,51.1058,0.349411,,OK
27200,coin,PI+SIDIS,Dummy,-1.165,5.154,CTime.ePiCoinTime_ROC2,19254,46,,,46,0,,,,,,,,,,LOW_STATISTICS,LOW_STATISTICS
27201,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,60199,2179,51.0914,0.354367,2179,1,0,1,3,20.6367,3,6.87891,2.96397e-10,51.0914,0.354367,,OK
27202,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,61004,2263,51.091,0.307469,2263,1,0,1,3,4.3633,3,1.45443,4.60377e-07,51.091,0.307469,,OK
27203,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,69415,2613,51.2303,0.417038,2613,1,0,1,3,0.801287,3,0.267096,8.45473e-06,51.2303,0.417038,,OK
27204,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,74987,2839,51.0746,0.37641,2839,1,0,1,3,1.97379,3,0.65793,5.20668e-07,51.0746,0.37641,,OK
27206,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,69714,2685,50.0362,0.883543,2685,1,0,1,3,7.88121,3,2.62707,9.20197e-06,50.0362,0.883543,,OK
27208,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,63750,2340,49.6547,0.397746,2340,1,0,1,3,1.42474,3,0.474915,1.39147e-05,49.6547,0.397746,,OK
27209,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,70527,2740,49.2667,0.418312,2740,1,0,1,3,0.7352,3,0.245067,7.22962e-06,49.2667,0.418312,,OK
27210,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,67520,2637,49.7137,0.339136,2637,1,0,1,3,10.4147,3,3.47156,6.90338e-07,49.7137,0.339136,,OK
27211,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,65077,2383,49.9299,0.42589,2383,1,0,1,3,4.14902,3,1.38301,1.24802e-05,49.9299,0.42589,,OK
27212,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,64645,2337,49.8536,0.381895,2337,1,0,1,3,3.13539,3,1.04513,1.92046e-06,49.8536,0.381895,,OK
27213,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,860847,2632,50.035,0.375034,2632,1,0,1,3,10.6295,3,3.54315,8.30789e-07,50.035,0.375034,,OK
27216,coin,PI+SIDIS,Dummy,-1.165,3.837,CTime.ePiCoinTime_ROC2,20544,136,50.0275,0.365002,136,1,0,1,3,5.31647,3,1.77216,1.05732e-06,50.0275,0.365002,,OK
27217,coin,PI+SIDIS,Dummy,-1.165,3.837,CTime.ePiCoinTime_ROC2,20752,123,49.8193,0.30212,123,1,0,1,3,3.86304,3,1.28768,2.01687e-07,49.8193,0.30212,,OK
27218,coin,PI+SIDIS,Dummy,-1.165,3.837,CTime.ePiCoinTime_ROC2,20068,108,49.9516,0.26257,108,1,0,1,3,0.633189,3,0.211063,1.69548e-07,49.9516,0.26257,,OK
27219,coin,PI+SIDIS,Dummy,-1.165,3.837,CTime.ePiCoinTime_ROC2,19759,110,49.8266,0.211406,110,1,0,1,3,0.88101,3,0.29367,1.08856e-07,49.8266,0.211406,,OK
27221,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,54491,1629,49.7999,0.404444,1629,1,0,1,3,5.28079,3,1.76026,1.70659e-06,49.7999,0.404444,,OK
27222,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,66143,2467,49.7788,0.387412,2467,1,0,1,3,5.23721,3,1.74574,1.12299e-07,49.7788,0.387412,,OK
27223,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,67549,2479,49.6771,0.341671,2479,1,0,1,3,18.6361,3,6.21205,2.23442e-06,49.6771,0.341671,,OK
27224,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,69896,2684,49.5657,0.3688,2684,1,0,1,3,18.0727,3,6.02424,3.74564e-07,49.5657,0.3688,,OK
27225,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,68737,2560,49.3946,0.386478,2560,1,0,1,3,12.6137,3,4.20457,7.37649e-06,49.3946,0.386478,,OK
27226,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,69711,2595,49.1339,0.374979,2595,1,0,1,3,14.4271,3,4.80903,3.84421e-06,49.1339,0.374979,,OK
27227,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,79863,2945,48.4979,0.459776,2945,1,0,1,3,4.24057,3,1.41352,3.01434e-06,48.4979,0.459776,,OK
27228,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,69209,2512,47.3418,0.424391,2512,1,0,1,3,0.782606,3,0.260869,6.75272e-06,47.3418,0.424391,,OK
27229,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,68033,2548,46.7524,0.519972,2548,1,0,1,3,9.89033,3,3.29678,5.478e-07,46.7524,0.519972,,OK
27230,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,70143,2827,46.2373,0.450412,2827,1,0,1,3,3.09728,3,1.03243,9.9149e-06,46.2373,0.450412,,OK
27231,coin,PI+SIDIS,LH2,-1.165,3.837,CTime.ePiCoinTime_ROC2,69019,2637,45.8946,0.277198,2637,1,0,1,3,4.99967,3,1.66656,1.13416e-06,45.8946,0.277198,,OK
27232,coin,PI+SIDIS,Dummy,-1.165,3.837,CTime.ePiCoinTime_ROC2,20563,133,47.5402,0.259131,133,1,0,1,3,4.7521,3,1.58403,2.82083e-08,47.5402,0.259131,,OK
27233,coin,PI+SIDIS,Dummy,-1.165,3.837,CTime.ePiCoinTime_ROC2,20352,90,48.4936,0.26087,90,1,0,1,3,3.12068,3,1.04023,1.05259e-06,48.4936,0.26087,,OK
27234,coin,PI+SIDIS,Dummy,-1.165,3.837,CTime.ePiCoinTime_ROC2,20653,106,49.3778,0.432411,106,1,0,1,3,5.69823,2,2.84911,1.57828e-05,49.3778,0.432411,,OK
27235,coin,PI+SIDIS,Dummy,-1.165,3.837,CTime.ePiCoinTime_ROC2,20459,107,49.7015,0.204021,107,1,0,1,3,1.62141,3,0.540471,1.08909e-07,49.7015,0.204021,,OK
27236,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,62724,1450,49.8348,0.393395,1450,1,0,1,3,1.42033,2,0.710164,5.87359e-06,49.8348,0.393395,,OK
27237,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,140383,3455,49.8971,0.381702,3455,1,0,1,3,1.07078,3,0.356927,9.81572e-07,49.8971,0.381702,,OK
27238,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,139625,3461,50.0162,0.368336,3461,1,0,1,3,24.1308,3,8.04361,1.10043e-05,50.0162,0.368336,,OK
27239,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,134484,3147,50.0122,0.384065,3147,1,0,1,3,2.04208,3,0.680692,2.08279e-06,50.0122,0.384065,,OK
27240,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,151851,3760,50.0696,0.371947,3760,1,0,1,3,4.45632,3,1.48544,1.10259e-06,50.0696,0.371947,,OK
27241,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,150587,3539,50.1482,0.364353,3539,1,0,1,3,11.8809,3,3.9603,2.60275e-06,50.1482,0.364353,,OK
27242,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,145384,3433,50.1223,0.348992,3433,1,0,1,3,11.4864,3,3.82881,6.31786e-06,50.1223,0.348992,,OK
27243,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,146182,3419,50.0995,0.360528,3419,1,0,1,3,2.37195,3,0.790649,9.23416e-06,50.0995,0.360528,,OK
27244,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,150916,3580,50.0471,0.398257,3580,1,0,1,3,7.47084,3,2.49028,5.53078e-08,50.0471,0.398257,,OK
27245,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,140193,3311,50.1131,0.353486,3311,1,0,1,3,17.8182,3,5.93939,2.17765e-06,50.1131,0.353486,,OK
27246,coin,PI+SIDIS,LD2,-1.165,2.978,CTime.ePiCoinTime_ROC2,141056,3270,50.1354,0.345135,3270,1,0,1,3,3.54993,3,1.18331,1.44203e-06,50.1354,0.345135,,OK
27249,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,107136,4227,49.9998,0.362989,4227,1,0,1,3,11.6287,3,3.87623,1.8237e-06,49.9998,0.362989,,OK
27250,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,105245,4133,49.9908,0.386635,4133,1,0,1,3,2.32311,3,0.774372,3.16153e-06,49.9908,0.386635,,OK
27251,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,106113,4232,50.0076,0.34512,4232,1,0,1,3,8.36799,3,2.78933,8.10215e-06,50.0076,0.34512,,OK
27252,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,116088,4573,50.0258,0.398459,4573,1,0,1,3,6.90808,3,2.30269,1.02176e-05,50.0258,0.398459,,OK
27253,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,117467,4737,49.9771,0.380645,4737,1,0,1,3,6.49245,3,2.16415,1.01441e-06,49.9771,0.380645,,OK
27254,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,112785,4409,49.9085,0.353628,4409,1,0,1,3,10.6824,3,3.56079,1.84005e-07,49.9085,0.353628,,OK
27255,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,115732,4578,49.9801,0.376665,4578,1,0,1,3,12.8559,3,4.2853,7.11499e-07,49.9801,0.376665,,OK
27257,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,112172,4597,49.9709,0.386888,4597,1,0,1,3,19.9741,3,6.65805,3.28518e-07,49.9709,0.386888,,OK
27258,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,107437,4143,49.9146,0.39914,4143,1,0,1,3,9.47971,3,3.1599,4.54695e-06,49.9146,0.39914,,OK
27259,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,112679,4470,49.9127,0.364063,4470,1,0,1,3,11.4382,3,3.81272,5.91239e-06,49.9127,0.364063,,OK
27261,coin,PI+SIDIS,LH2,-1.165,2.978,CTime.ePiCoinTime_ROC2,1569402,4468,49.8914,0.391289,4468,1,0,1,3,6.54228,3,2.18076,3.87244e-07,49.8914,0.391289,,OK
27265,coin,PI+SIDIS,Dummy,-1.165,2.978,CTime.ePiCoinTime_ROC2,24378,181,49.9476,0.437459,181,1,0,1,3,4.22433,3,1.40811,8.20066e-06,49.9476,0.437459,,OK
27266,coin,PI+SIDIS,Dummy,-1.165,2.978,CTime.ePiCoinTime_ROC2,23786,188,49.8351,0.448627,188,1,0,1,3,0.556979,2,0.27849,6.92096e-06,49.8351,0.448627,,OK
27267,coin,PI+SIDIS,Dummy,-1.165,2.978,CTime.ePiCoinTime_ROC2,23342,182,50.0093,0.309347,182,1,0,1,3,7.64948,2,3.82474,6.74368e-07,50.0093,0.309347,,OK
27269,coin,PI+SIDIS,Dummy,-1.165,2.978,CTime.ePiCoinTime_ROC2,23033,172,49.8991,0.366486,172,1,0,1,3,2.06166,2,1.03083,5.36271e-06,49.8991,0.366486,,OK
27271,coin,PI+SIDIS,C,-1.165,2.978,CTime.ePiCoinTime_ROC2,15522,338,49.7571,0.579054,338,1,0,1,3,6.91624,2,3.45812,2.31921e-07,49.7571,0.579054,,OK
27272,coin,PI+SIDIS,C,-1.165,2.978,CTime.ePiCoinTime_ROC2,130880,3088,49.8377,0.423687,3088,1,0,1,3,1.5592,3,0.519734,7.88579e-07,49.8377,0.423687,,OK
27273,coin,PI+SIDIS,C,-1.165,2.978,CTime.ePiCoinTime_ROC2,142699,3432,49.7888,0.346263,3432,1,0,1,3,4.17401,3,1.39134,1.43059e-08,49.7888,0.346263,,OK
27274,coin,PI+SIDIS,C,-1.165,2.978,CTime.ePiCoinTime_ROC2,130495,3142,49.8009,0.358602,3142,1,0,1,3,6.41266,3,2.13755,9.65893e-06,49.8009,0.358602,,OK
