category,run,BCM2_I,shms_elclean_kHz,yield,yield_err,rootfile,status
signal,23980,17.528,409.909,5.39105,0.312338,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_23980_-1.root",OK
signal,23992,18.737,439.678,5.49606,0.193435,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_23992_-1.root",OK
signal,23993,19.079,447.866,5.48213,0.177394,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_23993_-1.root",OK
signal,23994,19.151,449.569,5.51354,0.163835,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_23994_-1.root",OK
signal,23995,18.938,444.966,5.54561,0.202949,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_23995_-1.root",OK
signal,23996,13.928,329.95,5.6985,0.204012,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_23996_-1.root",OK
signal,23998,9.732,231.402,6.0903,0.259861,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_23998_-1.root",OK
signal,24019,19.627,463.172,5.56934,0.185114,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24019_-1.root",OK
signal,24020,19.488,459.722,5.72779,0.201476,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24020_-1.root",OK
signal,24021,19.539,461.117,5.37708,0.183072,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24021_-1.root",OK
signal,24022,19.557,461.713,5.48077,0.18295,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24022_-1.root",OK
signal,24023,14.396,342.475,6.31491,0.482458,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24023_-1.root",OK
signal,24024,13.961,332.209,5.6701,0.21147,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24024_-1.root",OK
signal,24026,9.805,233.271,5.52167,0.238807,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24026_-1.root",OK
signal,24060,18.758,443.136,5.26825,0.190245,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24060_-1.root",OK
signal,24061,20.099,474.867,5.44203,0.177303,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24061_-1.root",OK
signal,24062,19.819,468.453,5.49711,0.181215,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24062_-1.root",OK
signal,24063,19.085,451.305,5.60168,0.192452,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24063_-1.root",OK
signal,24064,13.648,325.168,5.93121,0.220868,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24064_-1.root",OK
signal,24065,9.824,235.009,5.69292,0.252937,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24065_-1.root",OK
# FIT_MODEL,pol1
# FIT_a,6.1796315238
# FIT_aerr,1.70871254792
# FIT_b,23.2488426004
# FIT_berr,0.0998273963131
# FIT_b_over_berr,232.890403427
# FIT_chi2,46.3581146147
# FIT_ndf,18
# FIT_chi2ndf,2.57545081193
# FIT_prob,0.000262992189793
