run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
25260,signal,LD2,HMSDIS,22673.383,0.9983,1.0,98.1483,34.1466,1.008458,-1.0,-1.0,ps5,-1.0
25270,dummy,Dummy,HMSDIS,37473.874,0.9984,0.99823,98.9723,29.9572,1.0,-1.0,-1.0,ps5,-1.0
