# YieldRatioVsTrigger
# manifest: /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/settings/pass5/pi+sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg3p642_shmsP3p632_hmsTh16p75_shmsTh7p51_thpqneg0p8/manifest.json
# rel_under_settings: pass5/pi+sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg3p642_shmsP3p632_hmsTh16p75_shmsTh7p51_thpqneg0p8
# inputs:
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass5/pi+sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg3p642_shmsP3p632_hmsTh16p75_shmsTh7p51_thpqneg0p8/tables/yield_vs_trigger_shms34.csv
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass5/pi+sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg3p642_shmsP3p632_hmsTh16p75_shmsTh7p51_thpqneg0p8/tables/hms_elclean_chargeNorm_vs_current.csv
# N_total: 8
# N_valid_for_fit1: 8
# N_valid_for_fit2: 8
# fit1_model: raw_ratio = a + b*x   (x in kHz)
# fit1_a: 0.000401607187481
# fit1_a_err: 6.21322171698e-06
# fit1_b_per_kHz: -1.95766913751e-08
# fit1_b_err_per_kHz: 8.51730351693e-09
# fit1_chi2: 80.0932301505
# fit1_ndf: 6
# fit1_prob: 3.41789288079e-15
# fit2_model: y_norm = 1 + m*x   (x in kHz)
# fit2_m_per_kHz: -4.94090182528e-05
# fit2_m_err_per_kHz: 9.74415033971e-06
# tau_ns: 49.4090182528
# tau_ns_err: 9.74415033971
# fit2_chi2: 28.0190549918
# fit2_ndf: 7
# fit2_prob: 0.00021815104497

run,shms34_rate_kHz,yield,yield_err,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,raw_ratio,raw_ratio_err,ynorm,ynorm_err,status_yield_csv,status_elclean_csv,join_flag,use_in_fit,reason
24969,856.774,53.2896,0.624767,141254.6919,67.72362304,0.000377258973,4.426679095e-06,0.939373061,0.01824006206,OK,OK,OK,1,""
24970,856.269,51.9689,0.58563,141402.434,64.24057388,0.000367524791,4.144947972e-06,0.9151349937,0.01752052207,OK,OK,OK,1,""
24971,854.601,53.8933,0.602843,141400.7571,64.92113107,0.0003811386948,4.266954519e-06,0.9490335498,0.01812338096,OK,OK,OK,1,""
24972,863.077,59.122,0.653747,141275.3144,64.58027643,0.0004184878317,4.631420544e-06,1.042032724,0.01982130977,OK,OK,OK,1,""
24974,439.757,54.5221,0.775796,142072.7579,90.90064072,0.000383761819,5.46607183e-06,0.9555651167,0.02009467042,OK,OK,OK,1,""
24975,440.708,56.8638,0.80016,142158.8072,91.71295454,0.0004000019494,5.634547313e-06,0.9960029647,0.02083938027,OK,OK,OK,1,""
25002,437.584,56.7179,0.799247,142127.8164,91.92076636,0.0003990626285,5.629357834e-06,0.9936640602,0.02080393016,OK,OK,OK,1,""
25003,441.308,55.4991,0.821642,142160.1618,95.52853218,0.000390398402,5.785643055e-06,0.9720901772,0.02082579893,OK,OK,OK,1,""
