category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24969,18.15,1552.54,18.202,0.0349935,54.3287,0.63695,51.1241,0.599379,53.2896,0.624767,53.2896,0.624767,54.3287,0.63695,30.798,1,0.9991,0.959364,0.980873,50,1311.47,1259.89,1137.12,999.202,1.01325,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24969_-1.root",OK,1,""
signal,24970,18.136,1683.79,18.9744,0.0314655,52.9812,0.597038,49.832,0.56155,51.9689,0.58563,51.9689,0.58563,52.9812,0.597038,34.264,1,0.9992,0.958882,0.980893,50,1311.04,1259.62,1136.38,998.177,1.01324,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24970_-1.root",OK,1,""
signal,24971,18.103,1709.59,19.1232,0.0321358,54.939,0.61454,51.6778,0.578061,53.8933,0.602843,53.8933,0.602843,54.939,0.61454,33.549,1,0.9991,0.958891,0.980967,50,1308.31,1256.68,1134.2,996.483,1.01321,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24971_-1.root",OK,1,""
signal,24972,18.285,1745.02,19.2958,0.0345504,60.2914,0.666678,52.2497,0.577756,59.122,0.653747,59.122,0.653747,60.2914,0.666678,33.874,1,0.9991,0.883761,0.980605,50,1321.01,1268.88,1145.5,1006.59,1.01335,"ps5",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24972_-1.root",OK,1,""
signal,24974,9.105,901.05,12.8211,0.0608323,54.813,0.779935,52.7916,0.751173,54.5221,0.775796,54.5221,0.775796,54.813,0.779935,17.194,1,0.9993,0.968261,0.994693,50,679.122,652.349,587.958,513.114,1.00667,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24974_-1.root",OK,1,""
signal,24975,9.124,922.688,12.9836,0.0619587,57.1685,0.804447,55.0151,0.774145,56.8638,0.80016,56.8638,0.80016,57.1685,0.804447,16.901,1,0.999,0.967488,0.994671,50,680.507,653.902,589.221,514.13,1.00671,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24975_-1.root",OK,1,""
signal,25002,9.055,917.512,12.9292,0.0621436,57.0175,0.803469,54.9613,0.774493,56.7179,0.799247,56.7179,0.799247,57.0175,0.803469,16.821,1,0.999,0.969029,0.994745,50,675.144,649.274,584.99,510.801,1.00661,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25002_-1.root",OK,1,""
signal,25003,9.135,831.525,12.3104,0.0671021,55.7971,0.826053,53.7722,0.796076,55.4991,0.821642,55.4991,0.821642,55.7971,0.826053,15.578,1,0.9993,0.968884,0.994659,50,680.938,654.324,590.073,515.054,1.00668,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25003_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,55.7184,0.247145,81.6579,7,11.6654,6.32105e-15,8
